ConcreteCompressiveStrength,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age
65.83139929247349,365.7506328375335,186.47782491599537,0.0,191.04440581989203,6.970558149472011,822.9451722773731,756.7331853991615,27
65.91296600821407,364.936671364277,186.91809091642378,0.16572460642943257,191.02155788843856,6.8907215752010424,823.1524217163878,757.4077771065712,28
65.92580351495849,365.97455373152064,187.84829579971841,0.35879916532692135,190.86938560236473,7.03074857881166,824.1305822556,756.7754901886952,27
65.88976653658064,366.09295038908743,187.10266944540848,0.7907949881950647,191.11949620946314,6.980088960046772,825.8717172229759,756.5444251993725,27
65.91234950710253,367.06525549964175,186.62751232894945,0.0,191.01113992556654,7.040379608459479,821.8540625123502,757.1820909253065,28
65.90805383373389,366.3814306560103,186.89224418934288,0.0,190.79594583157828,6.986131396602142,824.2786244458902,757.9367753312811,27
65.92804760905044,439.4396536787251,177.5382754855466,0.0,186.21004795770344,10.975188909523503,885.1147918330943,707.1369526179966,27
66.06888446097187,437.6787899221522,176.1958210913586,0.0,186.1099759057484,11.015401667884007,885.8297460496524,709.0739681657207,27
66.08304065552231,439.851216644298,176.0842190457585,0.2681429990332099,185.9795984293594,11.023420373622159,886.0709483985654,707.9483543029098,27
65.97657835522939,439.41747057720045,175.97598554816494,0.0,186.08661863451846,10.9990536853978,885.2782763269714,707.8833862169458,28
102.65,439.0,177.0,0.0,186.0,11.1,884.9,707.9,69
65.90517673258174,441.5500463468498,176.4437340468846,0.0,186.13292626269043,11.153224159038038,882.2208152192494,706.8182956565526,27
65.91693829365745,439.83243605436314,176.65825246816928,1.2251882413611335,185.868474398081,11.145745833219635,885.1755512165649,707.8050425434849,27
66.33612584945452,247.27370606922366,0.23255002265378238,125.26746145096546,143.49593563125964,11.956369694959289,1086.3454475310082,800.7361854427916,100
66.40853743088604,247.44557814454248,0.0,125.43730069357089,143.4273532302426,11.920586853923652,1086.9825114170937,800.8679581711272,100
66.45160806690322,246.2286463479429,0.0,125.02502846724802,143.47731743853453,11.912718560729278,1086.254958616879,800.9098039847426,99
66.34210897072103,246.07577082198412,0.08176412213066372,126.39333642297512,143.4495730502609,12.066459845348565,1086.377022280487,801.5126771494416,99
66.51537767658513,246.43152973266066,0.3725862919611779,124.70700314245948,143.2112712035423,12.048579844256055,1088.1259877760947,801.751457499928,99
66.41315246438542,245.2449656114324,0.0,123.66193909220281,143.1828880370974,11.992673517265041,1088.117948945784,801.1564163457663,100
66.45981513273779,245.7288493670661,0.0,124.81615627169175,143.46720843054004,12.181237406077008,1085.4345026464537,800.5253270097031,99
66.66357731858182,424.5827421086759,107.26009276862825,0.0,151.41226027598393,18.527751499645042,936.4170367532743,802.6955492658054,90
66.66580013403859,426.195767420866,106.43428844760842,0.0,151.36767466685697,18.564205749180726,935.951024111726,804.0919229701343,90
66.70103798498006,426.0200140383212,107.04579255075122,0.0,151.29000508875254,18.827134618548637,936.3984522182211,803.6146002148342,90
66.68786169190031,425.174288071952,106.13384390780304,0.05739235130768821,151.28816280620651,18.547469372330827,935.6912775217678,804.7756204322751,91
66.65897951633738,425.142690638194,105.08689016980797,0.6669775490061991,151.35301939160257,18.516268715975592,934.576211473866,803.0758945008616,91
100.95,404.3999483019034,95.99997415095172,0.0,147.84826694860405,12.20688050748727,945.589679238769,846.6759699218911,35
66.72628739689142,426.36722237434805,104.69044249825387,0.0,151.39881864316845,18.665395701745044,936.3243319762341,804.642752678435,90
66.77871389762167,360.2950442636478,19.244764065285626,141.35375038934146,154.0814501143768,10.874048193206828,942.5515127173865,802.2820513627933,55
67.7506825057183,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
66.8218933678519,359.34459757268456,18.210085250470204,141.38996823926203,153.89325890806086,10.898345890418364,941.248910698865,802.5250842886431,56
101.155,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
67.7506825057183,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
66.81645805572452,358.2316427328389,18.531168840615628,140.45885066536113,153.87661509221758,10.908401360725627,942.6609395844248,799.3010673459411,54
101.155,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
101.05000000000001,474.75889322812424,118.73570486083312,0.0,179.36001279629642,9.836297964117623,852.1,783.8708832567785,28
101.05000000000001,473.75537992624123,118.46810131366433,0.0,172.11799180104106,13.733274619763119,852.1,793.7387640586277,28
66.9142598965055,468.5820312540051,117.53457671869457,0.0,137.97048154271116,32.232215407276385,853.4536771254003,840.0854008794513,28
66.95221021010668,468.87615815647223,118.43896570536864,0.0,137.62206616660757,32.01204066585819,852.5311320125302,840.3908135543066,27
67.59999999994416,474.69593693840375,118.71891651690765,0.0,178.9056782388136,10.080778222532171,852.1,784.4899534390299,28
66.99036749871183,469.0983403460282,116.80744330887187,0.0,137.78815490753723,32.15913259954848,852.2422717346498,839.8574018896337,27
66.87719650185832,468.94643548715777,116.58783508725365,0.26810443717559823,137.71606641008404,32.173179314920965,852.7674935266576,839.6164127287389,28
66.92076868480581,278.1344539719798,98.3610662231155,24.931451757729278,160.5500552552056,11.090899435534123,1061.1438920749988,782.1735686835699,100
67.0700528150501,276.8732178216856,98.15761977653408,24.840011554721208,160.86895404597882,11.267493719998656,1062.1507558937928,782.1899639192432,100
66.95699462001376,277.7120974767091,97.53976732622658,25.231769938602323,160.66874499869382,11.182433154578561,1062.9098501793733,782.5819813221767,100
66.93621296995812,275.78762287392516,98.10113660438157,24.538772246461413,160.65850241752773,11.25638603725766,1061.328814984693,783.1276576694898,100
67.00024002203422,276.93892890527724,98.27083763532595,24.43921370241677,160.445473073928,11.246470800118523,1061.526116463813,783.1324410292827,100
66.95394702257379,277.723541215804,98.40644572394761,24.395900444124795,160.77590649553449,11.264314862664719,1063.3402481769438,782.9746475411835,99
66.92036282366992,275.67777978605716,96.83487508670434,23.731282676419,160.7239472120993,11.113061636445419,1063.830082181008,782.048731958072,100
67.62281075313464,499.56490696865785,0.0,0.0,140.12869826451697,4.008119681241437,965.7331400268047,853.7721414476426,28
67.64804123145869,500.460450663473,0.0,0.6654736268232311,140.09018448484673,4.081801197284078,964.9450784313947,853.3945819700638,28
67.5036321261932,499.1813713181359,0.0,0.0,139.81877992166798,3.9778999102854415,965.1368945014112,853.4926571320573,28
67.54104511532988,500.7730464789179,0.0,0.3450332673171964,140.153452582817,4.070435211752391,967.5427531209648,852.7942357656648,28
67.57140312973172,500.28608523921764,1.0661575875938603,0.6185930609845139,140.14982283776843,3.961628465201014,965.6092272215677,853.4231200764787,27
67.51726183270105,499.47840573535336,0.6403624375513931,0.022426116242012687,139.86136712567148,4.071768461899603,965.3334464352855,853.4106628202334,28
67.50506892471616,500.5715206681307,0.0,0.0,139.9372685897289,4.010674022266944,965.5875624587549,851.2380283957059,27
67.65069677462456,286.1082953222416,202.6033915575006,0.5250076941375614,144.81437171129664,11.213008889574558,1006.1128317625319,803.6554174687465,29
67.71834392823793,286.8185362088248,201.01387541295716,0.686429433544798,144.73490643092333,11.254319860480674,1005.3783212092968,803.8707392850583,28
67.73005490949002,287.46354827928474,200.78301735346662,0.0,144.72299936548325,11.118588690860333,1005.0035745299133,805.1765342742527,27
67.58302153394689,285.2747407594055,200.932707496716,0.0,144.60377129169342,11.183510804369194,1004.1286077380045,801.8707322460558,27
104.195,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,44
67.72395040187665,285.36486158539856,200.7405651713499,0.436058416205319,144.6100767112364,11.179356913040936,1003.9897208883576,804.2437352577,28
67.79801594039911,285.6655248000768,201.14427653240017,1.183448435130192,144.59104471837776,11.100030805103275,1005.812098518942,804.1297515462514,28
67.94483831525777,250.17723257923225,179.38138783143222,94.31535560916376,159.23352865298466,9.53952369802301,859.8026116834246,799.2173790468627,28
67.94373556836308,250.17224699418782,179.73695643826113,94.80591245509717,159.04414215223272,9.499150390705358,861.0211860836229,799.998676769518,27
67.90922056013098,250.38383672901594,181.18980173018346,95.38395324290047,159.06214334610036,9.578518820414649,859.5603696151243,799.6746079062516,28
67.86861368126876,249.33273513764973,179.74151468581016,95.14878729882189,158.7402345694818,9.476343664571916,859.1094919516352,799.2485380142733,28
67.81857860833158,250.67959046377658,180.54009224549517,95.01753211689537,159.48177543292047,9.586945237102253,859.7343796868201,800.0349918454294,27
67.83105721042449,249.95018871214185,181.83732816185815,95.64688794625646,158.89061480013987,9.607942004493358,859.8913405155636,799.9719884655452,27
105.99000000000001,261.3998659703165,180.0,106.39986597031651,160.367983916438,9.910395174931395,846.3201608356202,784.0401876415569,28
68.09612586257114,318.8339553459327,212.2108269741806,0.0,155.7326732075315,14.372859767196541,852.2778338794977,880.9821724107844,91
68.08331987501384,319.3051375455238,212.27967950552207,0.0,155.61094622808199,14.385097120047995,853.2370429988391,881.0989001358132,91
68.13868335628082,319.0375352917967,212.50988488977353,0.0,155.71208575790683,14.459863611598422,852.9414174911976,880.3059476549373,91
68.08298226907102,319.14709944803394,211.76478713798895,0.0,155.38712988166398,14.355237128816473,850.5201962460559,880.1960490895432,91
68.12712355802306,318.03898438490694,211.70950390137287,0.0,155.49336025039088,14.199491676968494,852.3519013545107,880.9730780940956,90
68.06714081096347,319.19670532659217,210.93709459602994,0.8817034949746464,155.73921564126073,14.465945992009427,853.2179557967053,880.1024913006629,91
68.1725293989973,319.1346925450676,212.41100875993124,0.0,155.52419513341496,14.304025333144791,852.3397664815598,880.2341205304267,90
68.28605618647873,473.9275429917518,118.85309205273384,0.0,180.97857139738858,8.968214489908883,850.9797927152317,782.257530641623,27
68.23316229950498,475.15488113694244,119.70623402288739,0.0,181.23512142159043,8.81251623292149,852.672257194221,781.881120237062,27
101.75,471.1175008458672,117.76466689223126,0.0,153.08129777100834,23.977038381882352,852.1,819.6779083489724,28
68.25952597127392,475.49220710707317,119.45295278884069,0.5820319082244195,181.19316523149138,8.940394095225338,852.6362555871265,780.5118708915157,27
68.3863036290436,475.1490469023519,117.57544351151468,0.4319975280760089,181.06483773698838,9.013724429961806,854.0983224121858,781.0059867028174,27
68.32899763892416,474.8425675397423,119.31396107486925,0.0,180.86167956929035,9.00054332651033,852.2635379327168,780.4666137958732,28
68.25966331962768,473.9405535929747,119.80620727673144,0.0,181.11088156439135,8.824072815072595,851.817073721789,781.2197412004795,27
68.50728646814709,402.2370018619432,95.14582249936171,0.0,147.2955931286635,11.440214356892996,945.1561312605545,852.358887702477,27
68.59874093676221,401.01626245686595,96.61108067327326,0.0,147.34347376381274,11.259245185805405,947.9730933469724,853.0604160172255,28
68.54222422810562,401.43852076732315,94.56060423483176,0.5945464348334095,147.24332021817662,11.461400042277175,947.1042623430473,852.9639430026843,28
68.55722690158937,401.70319279279124,95.60319276782627,0.0,147.60394011779408,11.354276542963522,945.9608002625048,852.0249527253881,27
67.5880177514793,402.8643007041034,95.23215035205172,0.0,147.58350012139715,11.730300218514856,946.3045496722277,849.8796485310946,30
68.471470706104,401.81301939235783,95.18831244713154,0.2304669425067332,147.2871188211857,11.448429140395275,945.3188046916579,851.810429400268,28
68.54229301591869,401.34414386113446,94.04634738165319,0.0,147.54323667118527,11.415003192266564,946.7985100861538,852.8851717484804,28
102.14,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
67.7506825057183,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
68.73635920841876,360.480410452703,19.69930386506594,140.74143394073735,153.9267404109173,10.953260052590815,941.7839956942287,800.2806394348121,55
68.76823218751333,357.829628327534,20.769420561401446,141.55754777635556,154.2669097861634,10.932779730792829,941.9974102853355,800.4496894667983,56
68.73740412354853,357.1973719724083,18.744423076141903,140.3594950489226,154.2766165717422,10.98677826511711,942.1717811335931,801.261117235852,55
68.76764912892087,359.2402203533326,17.95368392662279,142.03542284098634,154.1213471825522,10.928185869273795,945.0379790331855,801.4037251442985,55
68.66690163360913,359.0444124863646,18.546326417291187,141.2637505319926,153.8153507883487,10.862882604696974,941.6072943266634,801.4782802698154,55
105.47,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,150
105.47,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,176
69.6209635950925,540.3661685623173,0.0,0.1456120168050682,172.9016802417623,0.11020354398667756,1123.701552720675,613.5842789744445,90
69.63051697193012,539.0303015852494,1.6184572988736738,0.3292308167243386,172.94887215204284,0.06336439041737994,1124.7340213746706,613.619357023749,88
70.62640430351077,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,168
105.47,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,99
70.62640430351077,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,99
70.68475632347095,468.5515546483205,116.67378868413238,0.0,137.86766997990733,32.04559506528589,853.4930274053597,840.2965164493432,90
70.66223456562135,469.30370523937466,116.93189455271799,0.17959867985089467,137.9203557060211,32.276398745816394,852.8811885869119,841.2152129966362,91
68.74752906976745,469.0,117.2,0.0,137.8,32.2,852.1,840.5,50
70.67718268265703,469.6022366693738,116.76259525961713,0.0,137.82561736284902,32.143773261171965,851.2912325332167,840.4410934620282,90
70.68583705056064,468.0479092145372,115.49247460524148,0.0,137.84881147886722,32.235474930961956,853.0685449894537,841.6499381101864,90
104.15,469.0,117.2,0.0,137.8,32.2,852.1,840.5,67
70.75489405057114,469.06117276918695,116.70849354556955,0.7051558634954822,137.80544392384962,32.17614922476468,852.9903998248476,841.1319324049708,91
106.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
106.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
109.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,42
74.17886944818302,362.6,189.0,0.0,164.9,11.6,944.7,755.8,32
75.0875166002656,362.6,189.0,0.0,164.9,11.6,944.7,755.8,64
109.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,53
75.13231585932317,382.28027119156684,189.0,0.0,151.2031079619132,19.097246168215936,944.7,755.8,48
106.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28
74.17886944818302,362.6,189.0,0.0,164.9,11.6,944.7,755.8,40
75.13231585932317,380.792208456284,189.0,0.0,152.23875601943604,18.530365126203435,944.7,755.8,46
109.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,55
74.17886944818302,362.6,189.0,0.0,164.9,11.6,944.7,755.8,47
75.13231585932317,372.70291947094285,189.0,0.0,157.868664104472,15.448731227025847,944.7,755.8,38
75.0875166002656,362.6,189.0,0.0,164.9,11.6,944.7,755.8,73
71.5661321366684,541.2156131838194,1.2422467329599705,0.0,172.71642075766914,0.047442698873897175,1124.4284670537581,612.552004558628,180
71.59989013710549,540.5940390079552,1.5914956291883093,0.0,173.13173008802494,0.08804395318180998,1126.3082971662102,613.7155048980285,180
71.61403788086928,538.4547980383746,1.8572435200695552,0.0,173.2551072772526,0.06999861618109038,1124.8062009255862,613.7410546513469,179
106.45,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,154
72.87269908772893,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,210
72.87269908772893,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,247
71.60550296565883,541.2233378730787,1.048698190058094,0.07481629043205507,173.37786030991344,0.0,1125.9575228753504,612.8783561223726,180
72.01808782265778,484.7407711291855,0.0,0.0,145.97643181574492,0.020012614608936642,1120.711928964648,799.4638183352,28
72.01607392968745,484.2274968910104,0.0,1.255910931993992,146.0675572999378,0.0,1119.6110293044885,799.5465349504294,27
72.01224333173464,483.15124235265006,0.21248009780965654,0.0,146.07389674474686,0.03636339356346351,1119.4348726817625,799.2023907063833,27
71.89636718428359,484.7584904506749,0.7669111223708701,0.0,145.92512560303115,0.0,1121.70095239479,800.0555111598868,28
111.38999999999999,464.9713547497738,0.0,0.0,157.19247822806759,6.656579156692822,1066.9829978670484,767.6007209187518,28
72.04653668907115,485.47352895548744,0.3809682827220538,0.17469154303118953,145.9211126838611,0.031184976912424597,1116.9933220301045,800.846879348338,27
72.05674178359213,484.71528316758327,0.0,0.0,146.19429331525635,0.0,1120.520020369937,800.2757070062659,27
72.09639126804969,424.3201193435207,21.98572982995736,131.37872073865023,168.01655680668486,8.7734906056346,821.399034990223,749.9038656161615,28
68.75137880986938,424.0,22.0,132.0,176.75227164373314,8.549909134250674,822.0,750.0,52
72.09875757887126,423.4658969769204,22.092865973765395,132.4947893674141,167.9915098729172,8.937875842349493,822.3099282781242,749.5645136149162,27
72.05366897886361,424.4129529758058,22.78961659654676,132.1391627868533,168.05584150694835,8.872593490091004,822.8812004511956,750.5654876269897,28
72.08962697643905,424.3830781241168,23.26313643784734,131.43330027235513,168.16191950194928,8.80773727955394,822.4946174943104,750.2139236338785,28
72.08988589926143,423.0439392385821,21.2626479154299,132.168537571815,167.89761333043595,8.866934404302075,822.3229587846596,751.1340572427289,28
72.15918506181305,423.6078249569245,22.83965874858746,132.36893722913263,167.99014459406115,8.784694464217933,821.6626874391576,750.6935782489169,27
72.9699510557562,288.17872814468035,200.74919047119286,0.04737182311219866,144.75602607002423,11.10216262702452,1004.0585647438988,803.29701218831,55
72.97338200217162,286.8306600993405,201.18824413674372,0.0,144.7373474562355,11.110348761407346,1004.9433269090235,803.8124429152649,56
73.07848948085277,286.131451966017,201.9066750352353,0.7995123343705406,144.8442108753224,11.215844186321775,1004.8164140602643,802.3566889516778,55
73.06857419274823,285.5389361380878,201.76745361628605,0.30627547303909397,144.68179365270524,11.168581626298943,1004.8154557325495,803.4765844945196,56
106.84,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,39
72.99878577945839,285.3335410316565,201.14798518925514,0.5346349089748236,144.56125647995373,11.170792478921124,1006.0898660450777,803.6031442749888,56
72.97155283764108,287.6836328288721,200.71726223191004,0.5387403006486643,144.45860747938147,11.14632115144169,1003.6961673331982,803.7800904893897,56
73.38589644076313,439.2040905450484,177.17464049725854,0.0,185.85273873548994,11.069587884080237,884.247028724447,707.4260153534486,91
69.45872218234028,439.0,177.0,0.0,186.0,11.1,884.9,707.9,70
73.24620740735442,439.3447551808606,176.25398470669705,0.0,185.78684700840284,11.029284506265132,885.3740932398292,708.2700961493172,90
73.32270105448985,438.8211071418081,175.8460345407017,0.0,185.97323213380272,11.09430297251203,885.772649636827,708.8877024965934,90
73.33701109372673,439.6988455922449,177.34621708489345,0.1459408033990396,186.18780472864688,11.134412650562227,883.0266170193572,708.5138418050859,91
73.30375488918088,439.4292684764397,176.52309257033085,0.0,185.8937939704273,11.1868597328265,884.6228555915537,707.6770347892467,91
69.45872218234028,439.0,177.0,0.0,186.0,11.1,884.9,707.9,44
72.87269908772893,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,254
74.11042280049459,540.5618435695646,1.2892288950838315,0.17824423202073703,173.06135760820666,0.0,1125.5778308732658,612.8306395833661,270
72.87269908772893,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,201
109.0,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,214
74.25708425070783,539.2230760652872,0.0,0.4342545148185475,172.86616241986704,0.0,1126.4769414710445,612.7824372819857,269
74.23259997551897,540.3015340988359,0.0,0.0,173.06826393576594,0.0,1124.8168607614216,613.623721401194,269
74.14640386707619,538.9562104698439,0.0,0.19266714328135998,173.2394187235042,0.0,1126.7931446203158,613.4017224994108,269
71.81193255152314,252.99797559719713,180.0,97.99797559719714,159.35975707166367,9.607927121499097,856.4024292833634,795.802834163924,28
76.27211535841923,273.93032311875106,179.83383162701966,120.87295927833142,162.02861846062308,10.422174577577968,829.9706717307677,765.6578141584895,27
76.18997834945542,275.20254150976,179.90681753793382,120.44234200501133,161.87432331538844,10.37030731584665,828.2972628911601,763.7951232477204,28
110.175,252.47359170021667,180.0,97.47359170021667,159.296831004026,9.5890493012078,857.03168995974,796.5369716196967,28
76.25257561392183,276.18579576870087,179.2094439144407,119.41451686908401,162.1181284047751,10.409265111615598,829.5483048944958,763.8010778220096,27
110.175,262.97877442783306,180.0,107.97877442783303,160.55745293133995,9.96723587940199,844.4254706866003,781.8297158010338,28
71.81193255152314,253.2016167629032,180.0,98.20161676290321,159.38419401154837,9.615258203464515,856.1580598845162,795.5177365319355,28
74.17886944818302,362.6,189.0,0.0,164.9,11.6,944.7,755.8,41
116.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,68
112.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,45
116.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,78
116.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,90
78.29999930999467,362.6,189.0,0.0,164.9,11.6,944.7,755.8,87
117.0,378.36125612871194,189.0,0.0,153.93062760272798,17.604288049033112,944.7,755.8,56
78.33592852584557,370.6229307773872,189.0,0.0,159.31627528313714,14.656354581861784,944.7,755.8,56
117.0,382.42861232992817,189.0,0.0,151.09986687660677,19.15375707806788,944.7,755.8,56
74.17886944818302,362.6,189.0,0.0,164.9,11.6,944.7,755.8,42
112.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,38
112.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,39
112.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,29
115.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56
118.79499999999999,488.5523506304214,0.0,0.0,163.73419042818804,7.5869585893515925,1034.2193652393732,715.886379848325,28
79.3905409660558,503.9955251198515,0.0,0.0,163.2136339847241,6.059993021857383,1035.954553384253,703.9135816486545,28
78.85119352480832,451.469803717477,0.0,0.0,165.05850936618998,11.23709735000262,1029.9654422053973,744.9284435350121,27
75.24122289276477,461.9232867029184,0.0,0.0,158.89581037189853,7.669613536971234,1058.9145824489017,762.6700226076622,28
78.75986401914273,451.3978206494326,0.1848984786811397,0.41864563241074465,165.32581008426277,11.255748823350187,1029.187999728199,745.254802903004,27
78.8674132327829,449.805023570721,0.0,0.0,165.0680585652024,11.29285170645376,1031.648709476115,745.1775317569923,27
118.79499999999999,471.0181568662424,0.0,0.0,164.32523066743002,9.320676624461425,1032.2492311085666,729.4803053508907,28
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
78.29999999999957,362.6,189.0,0.0,164.9,11.6,944.7,755.8,81
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,62
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,69
117.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,84
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,71
117.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,74
117.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,72
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,61
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,58
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
118.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91
78.28722860791827,362.6,189.0,0.0,164.9,11.6,944.7,755.8,76
80.91636812847436,379.7666955056284,189.0,0.0,152.9524829814308,18.139693525953682,944.7,755.8,91
78.28722860791905,362.6,189.0,0.0,164.9,11.6,944.7,755.8,87
117.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,78
117.94999999999999,362.6,189.0,0.0,164.9,11.6,944.7,755.8,84
75.13231585932317,378.48487495324684,189.0,0.0,153.84459252338132,17.65138093457022,944.7,755.8,44
75.13231585932317,384.2135160233145,189.0,0.0,149.85762621088,19.833720389834113,944.7,755.8,50
118.05000000000001,387.04125532442794,189.0,0.0,147.8896025214604,20.910954409305887,944.7,755.8,56
80.96839506172839,389.9,189.0,0.0,145.9,22.0,944.7,755.8,86
78.33592852584557,369.8742293197477,189.0,0.0,159.83734955768477,14.371134978951499,944.7,755.8,56
75.13231585932317,365.3623324429763,189.0,0.0,162.97749756715936,12.65231712113382,944.7,755.8,30
80.96839506172839,389.9,189.0,0.0,145.9,22.0,944.7,755.8,83
79.91071195162341,540.1014524574751,0.62667175192856,0.0,162.00375539123192,2.454047624893861,1040.1953476763333,675.8848745444185,28
79.97133364910702,540.394052849176,0.0,0.14933624288489056,161.94693707403863,2.535921268843552,1041.3315123296486,675.7668940233212,28
119.38999999999999,461.6551234166783,0.0,0.0,164.64083853651647,10.246459707114958,1031.1972048782784,736.7392863398786,28
79.3905409660558,460.7243762390661,0.0,0.0,164.6722120368854,10.338488641530546,1031.0926265437154,737.4608768483645,28
79.3905409660558,459.71846915758323,0.0,0.0,164.70611901716012,10.437949117003008,1030.979603276133,738.2407373946827,28
79.3905409660558,477.15716687162393,0.0,0.0,164.11829774590032,8.713673387974262,1032.9390075136655,724.7208481557072,28
79.95461336358522,539.6831701042852,0.30022278317274387,0.0,162.187909403358,2.4918293359565498,1040.6977889660095,676.9490190891511,28
80.15304440582358,324.43357811106847,283.95497887086145,0.5716492672195529,183.60860696251603,10.293054090427258,942.535741059697,659.653005545514,55
80.22757423185118,322.9850585734886,283.32188303288825,0.01570138100927167,183.93668722774296,10.31280445320914,942.3348925900565,659.1456871759019,56
80.15313768862298,324.24434006470676,283.43832073455025,0.20460069090933508,183.74398394749628,10.29860095604243,943.0227969332492,659.1310163429513,56
80.19131734688487,325.5058372246117,282.254952172942,0.14869657253710433,183.66620735862185,10.289316182155218,942.6626079318569,659.4833928330861,55
80.2381690128432,323.63557632334107,281.62752163968895,0.14459505665235003,183.81533727860125,10.358656049867601,943.0570229228789,658.5631880258668,56
