a1,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
17.1,8.0,9.8,16.0,0.73,20.0,26.0,45.0,0.8,0,0,0,1,0,0,1,1,0,0
0.0,8.7,11.7,22.455,3.765,88.182,41.3,85.4,17.491,0,0,0,1,1,0,0,0,1,0
2.4,8.5,6.7,82.852,2.8,27.069000000000003,64.0,140.517,18.3,0,0,1,0,1,0,0,0,0,1
64.2,7.0,12.1,3.136,1.208,16.2,1.8,2.5,0.5,0,0,1,0,0,0,1,1,0,0
3.3,8.6,10.7,12.0,2.231,43.75,62.625,89.625,2.15,0,0,1,0,0,1,0,1,0,0
17.0,7.93,9.9,8.0,1.39,5.8,27.25,46.6,0.8,0,0,0,1,0,0,1,1,0,0
23.7,8.3,11.1,41.5,4.665,931.83301,39.0,124.2,13.1,1,0,0,0,0,1,0,1,0,0
33.9,7.2,11.3,9.0,0.23,120.0,12.0,19.0,0.5,0,1,0,0,0,0,1,1,0,0
1.2,8.2,6.6,131.39999,4.188,92.0,238.2,320.39999,6.8,0,0,1,0,0,1,0,0,1,0
12.7,8.4,8.4,17.375,3.833,83.75,53.625,79.75,2.338,1,0,0,0,1,0,0,0,0,1
10.3,8.0,9.2,39.0,4.86,120.0,187.0,213.0,2.0,0,1,0,0,0,1,0,0,0,1
3.1,8.07,4.8,77.36399999999999,2.302,98.182,61.181999999999995,138.7,1.4,0,1,0,0,0,0,1,0,0,1
4.1,8.3,8.8,54.143,7.83,51.428999999999995,276.85001,326.85699,11.84,0,1,0,0,0,0,1,1,0,0
3.3,7.5,10.8,31.0,4.408,737.5,111.25,214.0,2.9,1,0,0,0,0,1,0,0,0,1
48.3,8.6,10.1,2.1109999999999998,0.6629999999999999,11.110999999999999,3.222,7.0,1.3,0,1,0,0,1,0,0,0,0,1
50.4,8.2,9.5,2.2,0.672,10.0,3.8,6.2,0.8,0,0,1,0,1,0,0,0,0,1
2.9,8.4,10.5,12.182,1.5190000000000001,65.455,19.727,50.455,8.155,0,0,0,1,1,0,0,0,0,1
1.2,8.8,8.5,53.333,5.132000000000001,96.667,120.5,232.83299,31.0,0,0,0,1,0,1,0,1,0,0
9.2,8.06,9.0,55.35,10.415999999999999,233.7,58.222,97.58,10.5,1,0,0,0,0,0,1,0,0,1
20.3,7.57,10.8,4.575,1.203,27.5,2.0,6.75,1.0,0,1,0,0,0,0,1,1,0,0
0.0,8.43,6.0,40.167,2.67,723.66699,60.833,141.83299,25.0,0,0,0,1,0,1,0,1,0,0
66.9,6.5,10.4,9.734727601437369,5.97,10.0,2.0,14.0,4.23340112158487,0,1,0,0,0,0,1,0,0,1
