Rings,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Sex_F,Sex_I,Sex_M
22,0.5201846720488638,0.4058789240671876,0.15259233602443187,0.702744517281236,0.255550265262912,0.1884904200305398,0.21898084006107965,0,0,1
22,0.5128336264821072,0.3928336264821072,0.1319439558631547,0.7534861768764396,0.2683789894593763,0.1797833626482107,0.23394571475579778,0,0,1
22,0.6754078726211872,0.5425847756632775,0.1921769030420903,1.5732392707320875,0.6337149638838966,0.3849496093207612,0.478469290873729,0,0,1
22,0.6897776733672851,0.5553579318820313,0.1905802585147461,1.5151214099367578,0.600185428809668,0.35381504103754885,0.4832592244557617,0,0,1
22,0.5299686158707478,0.4174843079353739,0.15748430793537394,0.7272326146857999,0.2657548316624992,0.16601255365170084,0.2281446150807826,0,0,1
22,0.5427882114710293,0.4212980352451715,0.1535098237741423,0.7437540449866392,0.2921340652362644,0.16490862467162007,0.23278821147102927,0,0,1
22,0.45774657854512874,0.366888272749776,0.09723159506791709,0.5210724397537065,0.22623377770661252,0.10316293060428888,0.1525749173860582,0,0,1
22,0.48944515857259774,0.3787780634290391,0.1294451585725977,0.6266356685323945,0.23242238647169747,0.15473444737325243,0.18444515857259772,0,0,1
22,0.6014407618237683,0.4684181163661192,0.1796045290915298,1.130257303470622,0.3761327534535523,0.2746470305546411,0.3838135872745894,0,0,1
22,0.5879399588556649,0.45720496914174863,0.21838509257475408,1.0675683241079672,0.38061801234330056,0.22974637759560296,0.36793995885566483,0,0,1
22,0.5680494049085506,0.4493952392684056,0.1289011901828986,0.8343705368141303,0.36387053681413023,0.17298892883539124,0.24585178527434792,0,0,1
22,0.5470743056123999,0.43012162696788575,0.14780406741971436,0.848119632820383,0.3281959325802857,0.16570743056124,0.29597301574308593,0,0,1
15,0.6039530024933041,0.4743020016622027,0.16598825062332603,1.11853798890017,0.4323590074799122,0.278958528968509,0.31529025228552876,0,1,0
22,0.6504244534506731,0.5110781029577198,0.1482682475352335,1.2445093441408077,0.5204864245351704,0.2858106928803008,0.3169609485211401,0,1,0
22,0.6032837999900242,0.4882837999900242,0.15385586666001613,1.1415586666001614,0.49596357995909923,0.25181575334098144,0.2984324000199516,0,0,1
22,0.605,0.4783888897799965,0.1695138877750044,1.145743056112498,0.4289791723474776,0.2679166653300053,0.3472499959900158,0,0,1
22,0.5676555240462314,0.4418049102633168,0.17819508973668316,1.0911142587989946,0.43008083093768873,0.24035272900321597,0.3197926346050248,1,0,0
22,0.5852692322332751,0.4651346161166376,0.1713076903556331,1.0681557655462575,0.4556884625632926,0.2197384619288734,0.31932691941681207,1,0,0
22,0.49827350186227715,0.3757399277733098,0.14,0.6016075668662982,0.24056947297160106,0.13982283038049778,0.18077582665594352,1,0,0
22,0.502233617506461,0.3783504262596915,0.14055840437661526,0.6291281969476861,0.25445241759852,0.14451538363372232,0.1819037027583993,1,0,0
22,0.6450025805660463,0.5064307833423254,0.15214101388139553,1.2380030966792555,0.5133605344582322,0.28914127193800016,0.3192846083288373,0,1,0
15,0.6403842648455084,0.4894224634796397,0.18519327167485192,1.334405870517189,0.5988478890147334,0.2658265111934724,0.3953865433497038,0,1,0
22,0.5339057976462873,0.4189057976462872,0.13205518407222014,0.9986317731033245,0.39403567493147384,0.2456032331581455,0.29911036814444025,0,0,1
22,0.5871256804438256,0.4721256804438256,0.14433669548703668,1.050214121045554,0.43906788345246783,0.2611598142835798,0.3236733909740734,0,0,1
22,0.5005703629958242,0.39228145198329695,0.13057036299582422,0.6379525608820441,0.2551199402661763,0.16002078572547218,0.195,1,0,0
22,0.5021396569140013,0.3899775983980094,0.13786034308599868,0.6266803632884141,0.26296863775721313,0.1378625832461977,0.1858469021248043,1,0,0
22,0.5324620687004633,0.435,0.1581534484746525,0.8780758625990733,0.317477241220278,0.16738534446313705,0.3251517251981468,0,0,1
22,0.5627040732950905,0.45405610994263584,0.13229592670490942,0.8468112219885272,0.3600777850701037,0.18197194502868208,0.24547194502868208,0,0,1
22,0.6043962615251631,0.4893962615251631,0.18919946593216616,1.1939472891855547,0.4615183443897151,0.2917504935925576,0.3617978637286646,1,0,0
22,0.595846509595902,0.480846509595902,0.1879780727994146,1.164878132626067,0.4577320256781852,0.27000969582957945,0.35691229119765827,1,0,0
22,0.6391580871421242,0.5389175406113026,0.17536081979623247,1.2261958050657478,0.5090137592236312,0.2591563552450341,0.3904810930616433,1,0,0
22,0.6268541826006532,0.5202812739009798,0.1815729086996734,1.2174944486935075,0.4898430799876682,0.2795951139256434,0.37904515216721096,1,0,0
22,0.5897310015126973,0.4748924006050789,0.14532279818476315,1.0523759235094579,0.44094048314641054,0.2611499647801237,0.3254841972771447,0,0,1
22,0.5629801579480339,0.45894047384410175,0.1689404738441017,0.965510306041295,0.4066686574417119,0.1809801579480339,0.32556347485674586,0,0,1
22,0.5650370459196564,0.4433950765327606,0.185,1.101970363264275,0.43089878112472624,0.23460121887527377,0.33503704591965633,1,0,0
22,0.583994254952423,0.4635977019809692,0.1903965529714538,1.071334477519894,0.42817298380752405,0.21214310232569158,0.32521263910466935,1,0,0
22,0.5681322071201221,0.4516264414240244,0.19126441424024426,1.0253126845314149,0.38284942343039025,0.21121668012967082,0.3683735585759756,0,0,1
22,0.5866749197356643,0.4700742776209797,0.20490096317202705,1.0715817053830776,0.4066237960349662,0.22820215486335696,0.35662540132167797,0,0,1
22,0.4611047916462587,0.3478359953590326,0.13783599535903263,0.5506572267216944,0.1927141411576724,0.14240662264278195,0.18337814579863979,0,0,1
22,0.45486970425650375,0.3496139088869438,0.12730695444347193,0.44808017595035254,0.15579152681040603,0.10704828140345247,0.14898505197867737,0,0,1
22,0.5394193695014836,0.44307374528698595,0.16403687264349298,0.9131419824047475,0.33578067595311556,0.16911337201509108,0.3444193695014836,0,0,1
22,0.5385897912188441,0.435,0.15355765658586693,0.8658204175623118,0.32115387473130647,0.17581096292591064,0.3006408351246236,0,0,1
22,0.4957515316624023,0.3988727025063965,0.14037576583120118,0.7699846833759766,0.20409278423528807,0.17992484683375976,0.24624234168798834,0,0,1
22,0.5081897885180532,0.40659489425902656,0.14659489425902658,0.7585396790052986,0.22573623640192264,0.17472408459277874,0.24175638217621678,0,0,1
22,0.6167455034046692,0.489575839007782,0.17477977626459146,1.1671231410505836,0.40460274732490265,0.28454567339494163,0.4097960627431906,0,0,1
22,0.6540445794951025,0.5389331307573462,0.16404457949510257,1.3023597765275179,0.5288613977743114,0.26202553224113856,0.4690796353632231,0,0,1
22,0.46053108034334206,0.3567033794849869,0.1198898615450392,0.5480161441115535,0.21177851521031332,0.1283788476995431,0.17212432137336817,0,0,1
22,0.4814319308220427,0.3664319308220427,0.14469483737772648,0.6094202000540738,0.21875352736314482,0.15366901522996537,0.19821596541102135,0,0,1
22,0.6529009534824093,0.5070230697621415,0.21797693023785847,1.616431067449082,0.6056989232417019,0.39013703489531537,0.4205346046432123,1,0,0
22,0.6148078144084507,0.5001923723338857,0.18942306974067938,1.4525194239757249,0.4949041686434962,0.2715577677228666,0.4169231631118475,1,0,0
22,0.7059104749516304,0.5586418998065217,0.175,1.644151646054457,0.6604043851644565,0.415280299279647,0.5167283799613044,1,0,0
22,0.7099438305180308,0.5749719152590154,0.1749812768393436,1.5551572745495135,0.6464232350413088,0.3703314915540926,0.5198876610360618,1,0,0
22,0.6370717229173515,0.5227954931950379,0.17930942569421618,1.5233798403907333,0.5273705357095797,0.2719143445834703,0.4313811486115677,1,0,0
22,0.639980940828413,0.4993726176035516,0.2206083232248613,1.602284945414251,0.5721937754438181,0.38793329289944517,0.41,1,0,0
15,0.4604555741267507,0.36045557412675067,0.13477221293662467,0.49107743774035945,0.21017425956877916,0.10743166388098739,0.14405465903402193,0,1,0
22,0.4891235478362026,0.3879831043566773,0.1329831043566773,0.5394223861051648,0.2105,0.11305332609643996,0.19438753915193058,0,1,0
22,0.6455261362267667,0.5002613622676666,0.1823693188661667,1.4670879614163137,0.5223435238085433,0.2803414767936833,0.4576306811338333,0,0,1
22,0.6051052251629058,0.495,0.1672689889612915,1.2700892609122727,0.4897081520946798,0.2776134494480646,0.35304668652742605,0,0,1
22,0.44658463947110105,0.3453961598677752,0.14,0.48388358136872756,0.2051830721057798,0.10538236670419751,0.11495740584473667,0,0,1
22,0.45115580727267185,0.3573116145453437,0.11229886727297667,0.49939206763615307,0.21719603381807653,0.10119220963636641,0.1340466001815882,0,0,1
22,0.5932018961307861,0.46404486580684134,0.2011794632273654,1.1024942181943669,0.4199836960617685,0.21598878354828965,0.351067298710262,1,0,0
22,0.6181761466748645,0.47455963331283857,0.21861651336202598,1.1328737625863272,0.3936851385961648,0.23118825792498926,0.3609119266625677,1,0,0
22,0.5089587215159536,0.4,0.12883302278723718,0.8029048731590354,0.2553806650515805,0.18027917443031907,0.2583752329095721,0,0,1
22,0.5588095600683672,0.4215608667046485,0.1329365200227891,0.8130820013158617,0.3350846907319954,0.16928834931358278,0.2563756533181406,0,0,1
22,0.6498712888650794,0.5448712888650794,0.16001287111349208,1.2424974257773016,0.48699485155460315,0.2959523768800794,0.4796396088222221,0,0,1
22,0.6,0.4931289377807407,0.16574842488770375,1.231284000282844,0.4851122637331555,0.27521730409250367,0.3381289377807407,0,0,1
22,0.5904652098812512,0.4990695802374977,0.16546520988125116,1.1056165037150028,0.45398786664124374,0.2436785316991696,0.3413956296437535,0,0,1
22,0.5938942925953068,0.49221141480938624,0.16889429259530686,1.1138463022287366,0.4354708199853429,0.25236554124144406,0.3516828777859206,0,0,1
22,0.5630137732114076,0.43675803437332106,0.18700918214093834,1.1064520659817112,0.4197898996449678,0.2420433429478197,0.33150688660570377,1,0,0
22,0.5971332211349158,0.47213322113491585,0.1525084315069486,1.0145594429552698,0.4410307758316444,0.22261256311160982,0.28358347358135516,1,0,0
22,0.5991959875620336,0.4724120373138989,0.17419598756203367,1.1049597993781017,0.48408796268610105,0.24663819440291515,0.3170100310949158,0,0,1
22,0.5963272659849566,0.4718363670075217,0.16398179795486978,1.0859017831217743,0.46997269693230465,0.25250910102256513,0.3186727340150434,0,0,1
22,0.5528632798332721,0.43929491974990803,0.14213672016672796,0.8438589839499816,0.33522978157901184,0.189352540125046,0.252852540125046,0,0,1
22,0.5653600523221272,0.4580400784831908,0.14123981687255485,0.8828716180484716,0.4033237200766196,0.17719599215168091,0.24927989535574563,0,0,1
22,0.5623359050036286,0.4535038575054428,0.1518243324873001,0.9049478934735117,0.4195029082305874,0.17764961424945572,0.2553281899927429,0,0,1
22,0.5606246864103607,0.45093702961554094,0.15781359756373786,0.9174397892043675,0.4286579277045708,0.17790629703844593,0.25875062717927877,0,0,1
22,0.5193342476264388,0.4170679466770143,0.14160054857586327,0.7623326644294384,0.3154630720248343,0.19868833068011857,0.2298016457275898,1,0,0
22,0.5281000098622205,0.42189999013777957,0.1574000394488817,0.8125200414213258,0.3281449797824481,0.19334495019578682,0.25860005917332257,1,0,0
22,0.5365279762361312,0.42305595247226246,0.16076398811806564,0.723667142966715,0.27690997029516407,0.170111904944525,0.22881994059032812,0,0,1
22,0.5536754213108058,0.4334934340168956,0.15198686803379122,0.7732795469239698,0.3107067520064057,0.18816735610777932,0.25216885532770145,0,0,1
22,0.6643394586932366,0.5331533577598342,0.1918466422401659,1.6331832275146307,0.5972222853092822,0.3364305046670123,0.4376277981331951,1,0,0
22,0.6541971613496775,0.5157665623137329,0.20923343768626718,1.6294160885013087,0.591861356713401,0.3726529951797233,0.4231388019281107,1,0,0
22,0.5955281898123095,0.4557247773905138,0.15835385764076793,1.062477967479921,0.3855836054423828,0.23195333831099943,0.34776409490615473,1,0,0
22,0.564330169554374,0.4375259322400515,0.18175237283421952,1.100695542295892,0.4175615762067667,0.24209269489482846,0.332165084777187,1,0,0
22,0.6892842151455932,0.5525694796892713,0.18942842151455933,1.493942842151456,0.5809695846290797,0.33518379538635945,0.481570529087356,0,0,1
22,0.6634500850434393,0.5494833616811464,0.16896672336229285,1.3176710308538884,0.5171879686530526,0.309898421211554,0.4814944538937155,0,0,1
22,0.7031344772016188,0.5475379088064757,0.175,1.7046683970047078,0.6698427775144957,0.445677474642273,0.5145075817612952,1,0,0
22,0.6770097502865046,0.520369841091412,0.1959002270122686,1.7115533325839303,0.6414165754870578,0.4488586617517198,0.46936353689497207,1,0,0
22,0.49380552943550204,0.404402764717751,0.13639930882056225,0.6285940309425864,0.269170782399229,0.12586352501513254,0.200597235282249,1,0,0
22,0.4859467688776614,0.40221894851196915,0.14174556407313846,0.6406835267691564,0.25541720697726433,0.14293495068471054,0.22372782036569225,1,0,0
22,0.5203333756976035,0.41255556261626725,0.16055562616267252,0.7513002605402617,0.3027555880348294,0.146033369342963,0.2486668149416123,1,0,0
22,0.5276837351531922,0.41012249010212815,0.1654899604085125,0.8354031126276602,0.33326616409659393,0.1633775098978719,0.2536636559702172,1,0,0
22,0.6945397390823453,0.5672698695411726,0.1698465796941151,1.598288730569433,0.6253709767458719,0.32411921724703585,0.4890794781646906,1,0,0
22,0.6774113815722226,0.5555623684095244,0.16943763159047565,1.638038513155397,0.6041317302596034,0.28974506581349097,0.4563019736746036,1,0,0
22,0.578223581982881,0.46518631831906754,0.15677641801711895,1.0365130147760333,0.4187322585002367,0.24021362666832993,0.34266462702567846,0,0,1
22,0.5881001547975243,0.4674006191900975,0.17539752323961003,1.05375993808099,0.4187018575702925,0.24642126933969988,0.340198761619805,0,0,1
22,0.6083917779188782,0.4729020555202804,0.14580411104056087,1.0179897223985979,0.40809371053259924,0.22225876668783173,0.313567111675513,1,0,0
22,0.5885267983461647,0.4635267983461647,0.16003905144710584,1.0357527590725695,0.43661998415240943,0.22745367593028232,0.2943415020672941,1,0,0
22,0.5,0.38327102199193797,0.13448598533870806,0.6213691461830696,0.24668691246209817,0.1536308322548423,0.18782242345806713,1,0,0
22,0.5037038789781689,0.40481551591267584,0.13370387897816896,0.6514266796061265,0.28050141972316855,0.14090633823316936,0.195,1,0,0
22,0.6625744016039592,0.5368388582885423,0.1992644566845831,1.7691543635321176,0.7223346219264548,0.3198020811227714,0.535954511765207,0,0,1
22,0.6626338539427373,0.5334949406041501,0.19811867575518766,1.7703430597919605,0.7213357896821635,0.32496089970580566,0.528712054531126,0,0,1
24,0.5696493499788645,0.45267532501056773,0.17337662505283852,0.9397506474397641,0.39398440981823546,0.16261428497675107,0.3261818252219218,0,0,1
24,0.5865554353669561,0.4615554353669561,0.15133342347478293,0.9757997836605209,0.41891133045530515,0.15810010816973954,0.31044402378434627,0,0,1
24,0.6779694741578811,0.5229912783308232,0.1830348866767073,1.6674151006134512,0.5460196237556478,0.31181221033684753,0.548864814127759,1,0,0
24,0.651142969583556,0.5153265627381589,0.2136937490473646,1.5049231300489678,0.5632652338391425,0.32254281216657754,0.4300617224414621,1,0,0
24,0.7398093506532074,0.5999523376633018,0.19528597402018893,1.973952337663302,0.5999684545056337,0.40863822077642464,0.7095233766330185,1,0,0
24,0.6853189769991125,0.5665838192772353,0.21626484227812295,1.8391201432644773,0.5752162404162968,0.3361995362543819,0.7737945268343688,1,0,0
24,0.5728449285384648,0.4667673928076972,0.1693101429230704,0.8688397752422836,0.3053614430615182,0.17436659635769933,0.35538767865383797,0,0,1
24,0.5824072327219105,0.4774072327219106,0.1427783018342682,0.8816412998580543,0.3403939204498159,0.1804814465443821,0.3203710691123576,0,0,1
24,0.5467617482559501,0.4241128409159189,0.17911912587202497,0.8399398085683769,0.31000188548683183,0.17441128409159187,0.3076426223839251,0,0,1
24,0.5397973180255221,0.41197791712803217,0.17933044233347387,0.8411726332536807,0.32382373739727915,0.1733286276589538,0.29,0,0,1
24,0.5928043326688008,0.4765870019935973,0.13402166334400442,0.9558693227008142,0.39757169820576244,0.1643327041865544,0.3180433266880089,0,0,1
24,0.5726596643275729,0.4645068760234952,0.13418754736834945,0.9136798700584661,0.3728173037427768,0.18720210070172813,0.280541635087767,0,0,1
24,0.5698688157763917,0.4623032236645876,0.17526236844721652,0.8907142040435206,0.32381334218637114,0.16796795391924224,0.3628279605590206,0,0,1
24,0.5736905961944704,0.4506547019027648,0.1632735095138239,0.9512681991542408,0.4287391272724458,0.1670596558139175,0.2837487399580604,0,0,1
24,0.613001488290177,0.4820009921934513,0.17600049609672566,1.2693018851675577,0.45732429306216593,0.233351661924031,0.4515007441450885,0,0,1
24,0.589463894101127,0.4663092627340847,0.16815463136704234,1.239487599194761,0.46850465030196464,0.20706801507959186,0.4397319470505635,0,0,1
24,0.699510119691227,0.5803643712080193,0.22646356287919808,1.9054813710428038,0.7330781314951341,0.3839228711254115,0.7053704492551403,1,0,0
24,0.709101550442959,0.5895507752214795,0.21955077522147948,1.9311278877892823,0.7840654070805481,0.405471660295759,0.6309374678478905,1,0,0
24,0.6700629897379543,0.5488992164192732,0.18694960820963663,1.7401727607293325,0.6314208017775156,0.31945590718343203,0.5322015671614535,1,0,0
24,0.66,0.5501190980417381,0.19053572941252142,1.6898157156982558,0.6467620580468838,0.3294761803916524,0.5163689921540882,1,0,0
16,0.5597355255508311,0.44590121463144317,0.15471247652384873,0.8764950314200761,0.30001830646531824,0.2082737590427419,0.27383603606021145,0,1,0
24,0.4800241422161342,0.3759299410048431,0.14409420121129102,0.5830422255940508,0.23470168064145583,0.13629467474194015,0.1677596452443617,0,1,0
24,0.59,0.45604111180369267,0.1868123335411078,1.27140106533691,0.46562984359949494,0.27533547770159383,0.41835477701593804,0,0,1
24,0.59,0.48616744911649845,0.19585023473494956,1.213558497696323,0.42887571207787184,0.2720215805971852,0.3852158059718517,0,0,1
24,0.5437820251856466,0.4265865188892349,0.1639022468517942,0.9272940473522613,0.3584430407975016,0.1919134811107651,0.26219550629641164,0,0,1
24,0.5574533754981486,0.4465358074069028,0.14662905641060572,0.9160299328775589,0.35774925390271084,0.19176398735055544,0.27224729572626283,0,0,1
24,0.6321592393944291,0.5078407606055709,0.1889203803027855,1.4563948318086337,0.41940956606217294,0.2979993466645122,0.5277260848445677,0,0,1
24,0.6365079875074124,0.5121693291691375,0.18783067083086252,1.4845439823452156,0.4226958470949461,0.3093800852799191,0.5334302444312669,0,0,1
24,0.5415260925008801,0.425,0.1305582519985919,0.7986398641422379,0.30817354259640933,0.15999120064734218,0.26833737799788787,1,0,0
24,0.628814068192359,0.49895358958149316,0.15458143583259726,1.0016933430775183,0.3659814938593201,0.1983093691237855,0.35860478610865754,1,0,0
24,0.6665663290024232,0.5175585255903733,0.1759921965879502,1.3901928606033922,0.48200780341204974,0.3160847251836215,0.46103121364819916,0,0,1
24,0.633395582984188,0.5111318609947293,0.18886813900527066,1.491218360933908,0.4178197466752278,0.3084809461954321,0.5389634080281103,0,0,1
15,0.482209119434633,0.3799084680464449,0.1492026055527523,0.5296757635941514,0.2102300651388188,0.12418429916204127,0.1884672617869839,0,1,0
24,0.5470383727935028,0.4338058674125705,0.1532325053809322,0.826425726645494,0.2898361157982908,0.19721670253954787,0.2576196362458332,0,1,0
24,0.6129724835787411,0.4865572238779535,0.155,0.9640443420814983,0.3553495940275598,0.19138242686417367,0.3402839283543318,1,0,0
24,0.5657658024339296,0.456203956204952,0.16083947250600641,0.9953648703650895,0.3839344702674186,0.21418262851561665,0.3366421099759744,1,0,0
24,0.7088851066554431,0.5791215809363474,0.21070942284271263,1.9051687553641166,0.7870337390299821,0.4131553801805354,0.6044255332772158,1,0,0
24,0.6742784643969817,0.53581011234027,0.19072153560301836,1.6852910110624297,0.6926758613040027,0.3708632583826209,0.46662022468053993,1,0,0
24,0.59,0.46932419878559223,0.19079725963567767,1.2458975383316628,0.4494244774815775,0.27387433813358486,0.40374338133584853,0,0,1
24,0.5674148508992466,0.4683807912589453,0.15482970179849326,1.1341507511042372,0.38038079125894525,0.3445792890504711,0.3338637614387946,0,0,1
24,0.47997341633828544,0.3708111802819045,0.1437300622537141,0.5931377029592365,0.19991424876099004,0.13259243501439966,0.19447675822598032,1,0,0
24,0.45325542368399696,0.3489823304823315,0.12441847456133232,0.44567960162246173,0.15733694912266463,0.10168016100873277,0.1330929321929326,1,0,0
24,0.6697502963613828,0.5493995258217875,0.18719976291089377,1.7408044013500068,0.6333032159044757,0.31967479254703207,0.5312009483564248,1,0,0
24,0.6654734159833356,0.556242534426663,0.19062126721333153,1.749443699713662,0.6590500357803198,0.3226686088116651,0.5175149311466738,1,0,0
24,0.5718215398238814,0.46272615339203954,0.15682153982388142,1.1735221628376173,0.420657854872841,0.2815559858316333,0.3777507787671699,0,0,1
24,0.6237545444037601,0.5069675317169715,0.16678701268678858,1.2514648679307263,0.4877942837328047,0.29668318281642797,0.3383935063433943,0,0,1
24,0.5182230768818662,0.41611538440933094,0.16677692311813383,0.920088459951848,0.3469569219395066,0.2074084611304752,0.3057846150549295,1,0,0
24,0.5696754649523437,0.4588696351947798,0.16048404864069604,0.9959513197428516,0.38290374105801855,0.21325852646580967,0.33806380543721587,1,0,0
24,0.5760693489849151,0.4574231702512488,0.155,0.875282592032138,0.33010008088441567,0.174873129809041,0.2975539830351649,1,0,0
24,0.5373597065427778,0.4268877652342221,0.1587755304684443,0.7958023995199215,0.30228316478513334,0.1629184017963553,0.25802300224544417,1,0,0
24,0.5582135280436445,0.4435708224349156,0.1921416448698312,0.966386659397012,0.30478562336523735,0.21964079627871305,0.32892599534839134,1,0,0
24,0.5344885418400386,0.43224427092001927,0.17586640638002893,0.9857833984049927,0.36303856731391226,0.22481889322699952,0.32543320319001445,1,0,0
24,0.5888915068571771,0.49556602742870853,0.19612027400011997,1.1914893972284326,0.4187618081712195,0.2622971507431108,0.3772052054283487,0,0,1
24,0.5818359386751722,0.4581640613248277,0.16867187735034467,1.2376894596472066,0.473,0.21109571246762007,0.43316406132482765,0,0,1
24,0.4490479814568993,0.3504760092715503,0.14238004635775175,0.4702871276819072,0.20514470543018642,0.10861919258275972,0.12869002317887587,0,1,0
15,0.4660912025347236,0.3745684019010427,0.16336929984157977,0.4871824050694471,0.1757962116317283,0.11706718117230965,0.17913680380208535,0,1,0
24,0.6876181928825553,0.5679888956504505,0.21537070276789513,1.8447915424436365,0.576174247034398,0.3392396105891565,0.7711121083036854,1,0,0
24,0.648950423579623,0.5441603388636984,0.22937025414777376,1.7446319735289526,0.5584428302160609,0.2882405082955475,0.8087025414777375,1,0,0
24,0.5994166201575661,0.47959892635832674,0.15010938372045635,1.0287046639547677,0.4084088468996197,0.2701682027146158,0.2951823062007606,1,0,0
24,0.5625744071675396,0.44833219068022584,0.15287889175634312,0.8836159663046731,0.34717960558989186,0.2048612679553772,0.26908997419291203,1,0,0
24,0.5280618791912298,0.40037458612748655,0.17979640939342237,0.8094071297416146,0.3041441174431174,0.16926221028924057,0.27843646531871635,0,0,1
24,0.5131544794795775,0.39043631965305164,0.1686158596096831,0.7554920341178051,0.2754473729981866,0.16230542375713614,0.25359079913262905,0,0,1
24,0.6554576144693148,0.5162978244373386,0.18454238553068517,1.5299433607397614,0.536301200353585,0.3265067518324926,0.5692760688107249,1,0,0
24,0.6699237075951237,0.5282316101268315,0.16676838987316847,1.4482414027834019,0.574402186329762,0.32392997037951005,0.46568663164388724,1,0,0
24,0.6717518180120606,0.5324014544096485,0.1671460003734667,1.4214336005975468,0.5883620361735079,0.31821460003734664,0.42064963639758784,1,0,0
24,0.6796994235006962,0.5303005764993038,0.1670491352510443,1.5509827050208862,0.5682679113214841,0.31350549002440825,0.4951907760111393,1,0,0
24,0.6674973003380525,0.5149964004507367,0.18500359954926335,1.4300100787379373,0.49875566929008974,0.30574469066483656,0.5075152980843692,0,0,1
24,0.6236939394488559,0.47144159783109013,0.20337851242664867,1.4245145456851946,0.5177210469048451,0.2671170523271198,0.5536495869865407,0,0,1
24,0.636128179124584,0.5377179189995245,0.20864104050023774,1.6350024273978128,0.5688896094853544,0.2808025143242036,0.6125385841269614,1,0,0
24,0.6330076183339604,0.5217969526664159,0.215,1.5513560784313645,0.5283159985013167,0.2798393505682593,0.5881268639939806,1,0,0
24,0.5891851663077606,0.47,0.1508148336922394,0.9508776475235482,0.37108230216576543,0.15878613801144112,0.3429074168461197,0,0,1
24,0.5946858009379937,0.47,0.1453141990620062,0.9888320264721571,0.4017483402293153,0.15094773366335887,0.34015709953100315,0,0,1
24,0.5186342468546212,0.4181712342731059,0.16636575314537883,0.9359185039029154,0.3583052131875446,0.2114790438607497,0.30907397483696947,1,0,0
24,0.5600534848841431,0.4391769433775157,0.16412345849337265,0.8778798116590077,0.3007028682814922,0.18470658169371618,0.3113415547020126,1,0,0
24,0.6265806001868068,0.5121935333956023,0.17561293320879545,1.2585353959208667,0.4908515159582281,0.28309998450878904,0.34561293320879544,0,0,1
24,0.6365549166984161,0.5103352499047517,0.1746647500952484,1.283863025180972,0.48894157459043197,0.27900287485712744,0.3788729174604032,0,0,1
16,0.6352048732260875,0.4798566697836449,0.19993402796756818,1.3652224604916507,0.6233154808197192,0.2601877363357286,0.4270747030612786,0,0,0
15,0.6338628113496959,0.48017914312043497,0.19984888517991836,1.3687695256086234,0.6235484211979898,0.2596860949162018,0.42541851289537835,0,0,0
24,0.5133555247889471,0.3985610841903287,0.14,0.7316076862471176,0.2916560391941638,0.18237608072908523,0.18520555940138161,0,0,1
24,0.5502638989285812,0.43996575211905864,0.130596293619045,0.8185473381738322,0.3399325126500123,0.1830596293619045,0.23436945850001362,0,0,1
24,0.4912654485363281,0.39084550490741,0.15750842647436075,0.7187672718401121,0.227309128194092,0.16888749927030178,0.2452285100580527,1,0,0
24,0.48196202521488135,0.38332730552597816,0.1360578661481719,0.6154918622594612,0.23248236876379086,0.13168580465410518,0.20056103064672867,1,0,0
25,0.5883289516237867,0.4705526344158578,0.1722236827920711,1.0691487016575256,0.41099474194854413,0.2100986962673958,0.3655657795444976,0,0,1
