maximal.torque,Attribute4,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute28,Attribute1_nominal1,Attribute1_nominal2,Attribute1_nominal3,Attribute2_nominal4,Attribute2_nominal5,Attribute2_nominal6,Attribute2_nominal7,Attribute2_nominal8,Attribute2_nominal9,Attribute3_nominal10,Attribute3_nominal11,Attribute5_nominal12,Attribute5_nominal13,Attribute5_nominal14,Attribute15_missing_value,Attribute15_nominal15,Attribute15_nominal16,Attribute15_nominal17,Attribute15_nominal18,Attribute15_nominal19,Attribute15_nominal20,Attribute15_nominal21,Attribute15_nominal22,Attribute16_missing_value,Attribute16_nominal23,Attribute16_nominal24,Attribute16_nominal25,Attribute16_nominal26,Attribute16_nominal27,Attribute16_nominal28,Attribute17_missing_value,Attribute17_nominal29,Attribute17_nominal30,Attribute17_nominal31,Attribute17_nominal32,Attribute17_nominal33,Attribute26_nominal34,Attribute26_nominal35,Attribute26_nominal36,Attribute27_missing_value,Attribute27_nominal37,Attribute27_nominal38,Attribute27_nominal39,Attribute27_nominal40,Attribute27_nominal41,Attribute27_nominal42,Attribute27_nominal43,Attribute27_nominal44,Attribute27_nominal45,Attribute27_nominal46,Attribute29_missing_value,Attribute29_nominal47,Attribute29_nominal48,Attribute29_nominal49,Attribute29_nominal50,Attribute29_nominal51,Attribute30_missing_value,Attribute30_nominal52,Attribute30_nominal53,Attribute30_nominal54,Attribute30_nominal55,Attribute30_nominal56,Attribute31_missing_value,Attribute31_nominal57,Attribute31_nominal58,Attribute31_nominal59,Attribute31_nominal60,Attribute32_missing_value,Attribute32_nominal61,Attribute32_nominal62,Attribute32_nominal63,Attribute32_nominal64,Attribute32_nominal65,Attribute32_nominal66,Attribute32_nominal67,Attribute32_nominal68
369,5,3615,265,11,7227,632,7589,10000,12.953576064642961,0.7680892195356307,4,0.0,36.59727516962813,10048.952087333122,31.11944318956661,0.0,10034.081591702197,5.070650692525714,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,6,2496,132,19,4000,9999,9999,9999,18.63,1.13,4,9999.0,27.1,7.9,9999.0,24.1,9.0,13.479809554991938,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
555,6,2496,132,19,4000,9999,9999,9999,18.63,1.13,4,9999.0,27.1,7.9,9999.0,24.1,9.0,12.3,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
384,5,2688,125,18,4200,680,4750,4600,18.464100442829274,1.5,4,6.0,30.2,7.9,7.0,28.4,7.9,12.766300063261326,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
367,8,3514,283,11,8303,9999,9999,9999,13.054310587478902,0.9533185894077033,5,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.778447062605494,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367,8,3555,289,11,8416,9999,9999,9999,13.063331108592784,0.9393367816811846,5,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.733344457036079,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,8,3586,294,11,8500,9999,9999,9999,13.07,0.929,5,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.775031341048297,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
399,5,3754,137,18,3569,9999,9999,9999,13.689574299912799,1.6484978958073389,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.68240531133025,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,4,3552,131,17,3653,9999,9999,9999,14.039619892871858,1.6526900585972677,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.87105263687705,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,8,3996,259,9,6143,9999,6950,9999,15.329041886020736,1.0,4,5.0,9999.0,9999.0,5.0,9999.0,9999.0,6.902062877987505,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
402,8,4115,202,10,5867,8338,7494,9999,11.772143490368988,0.9810720997911279,4,5.089282548155057,9999.0,9999.0,5.089282548155057,9999.0,9999.0,9.403542933395515,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
383,6,3317,159,15,4768,9999,9999,9999,14.971652233674538,1.3043607144369913,4,5.634084821743732,29.19323660430641,8.048872767384402,5.634084821743732,27.72957589128134,8.365915178256268,10.192479911754315,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,8,5178,194,9,5113,9999,9999,9999,10.150381321872434,0.9415409674261207,2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,12.133968869787388,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
389,6,2834,200,9,5417,651,9999,9999,16.98324203670891,1.1057978550641159,4,9999.0,32.03448935869095,9999.0,9999.0,26.82467909332103,9999.0,8.10574822644849,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
394,8,4266,202,10,5750,650,6000,6000,11.61582912505052,0.934,3,7.0,36.0,9.7,7.0,41.0,10.0,9.371876809891884,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.746361078086105,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.429463850749608,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.725122383240512,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
413,8,4441,202,9,5297,600,6426,9999,12.256676758346455,0.9035387946220841,3,6.131771456770182,36.991213124527206,9.33674927841269,6.131771456770182,31.43704147036574,9.27818418651483,9.351390551387153,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.36263939628413,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,12.137194666141902,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,6,2926,135,18,4000,9999,9999,9999,16.75,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.659731289540913,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
438,6,3008,227,7,5878,9999,9999,9999,18.4288254316708,0.8096515583207868,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,7.211451021825982,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,6,2790,206,7,6000,9999,9999,9999,17.88,0.713,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,7.591762414027674,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
600,8,4266,205,10,5750,650,6000,6000,11.78,0.934,3,7.0,36.0,9.7,7.0,41.0,10.0,8.116838111827958,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
384,6,2639,183,10,5473,9999,7380,9999,18.785498228396566,1.5719423333376135,4,9999.0,27.018158827159702,7.736317654319403,9999.0,28.928629197577628,10.145776419764184,8.86267074070745,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373,6,3061,193,9,5904,9999,9270,9999,15.31915318794503,1.5241913541287824,5,9999.0,27.0,8.559229520312533,9999.0,30.0,10.217739192660979,9.405292094365512,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
427,8,4710,217,10,5654,650,6000,6000,11.691111092623254,0.8908253878455806,3,7.0,37.26984153395351,9.57301584660465,7.0,42.26984153395351,10.0,7.707936613581405,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
