a4,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
0.0,8.3,11.6,5.83,0.701,12.727,3.545,13.2,3.2,1,0,0,0,0,1,0,0,0,1
0.0,8.53,11.1,63.292,1.726,227.60001,84.3,146.452,21.22,1,0,0,0,1,0,0,0,1,0
0.0,8.6,10.6,208.364,4.459,197.90900000000002,87.333,194.10001,27.618000000000002,0,1,0,0,1,0,0,0,0,1
6.6,7.7,5.3,65.333,2.8989999999999996,371.11099,51.111000000000004,183.66701,17.2,0,0,0,1,0,1,0,0,1,0
0.0,7.57,10.8,4.575,1.203,27.5,2.0,6.75,1.0,0,1,0,0,0,0,1,1,0,0
1.4,7.44,10.1,2.9330000000000003,0.77,15.0,1.3330000000000002,6.0,0.6,0,0,0,1,0,0,1,1,0,0
4.9,7.09,8.4,10.5,1.5719999999999998,28.0,4.0,13.6,0.5,0,0,0,1,0,0,1,1,0,0
1.2,7.8,8.2,85.98200000000001,6.2,421.66699000000006,31.333000000000002,211.66701,21.9,0,0,1,0,0,1,0,1,0,0
5.7,8.15,7.1,54.19,3.8289999999999997,647.5700099999999,59.428999999999995,175.04601,13.2,0,0,1,0,0,0,1,0,0,1
0.0,7.9,11.0,6.167000000000001,1.172,18.333,7.75,11.8,0.5,0,0,0,1,0,0,1,1,0,0
2.7,7.91,6.2,151.83299,3.923,1081.66003,346.16699,388.16699,5.083,0,0,1,0,1,0,0,0,0,1
1.0,7.4,8.9,13.5,5.442,123.333,27.666999999999998,104.0,21.0,0,0,0,1,0,1,0,1,0,0
0.0,8.05,10.6,59.067,4.99,205.66701,44.667,77.434,6.9,1,0,0,0,0,0,1,1,0,0
1.7,8.8,8.5,53.333,5.132000000000001,96.667,120.5,232.83299,31.0,0,0,0,1,0,1,0,1,0,0
2.2,8.21,9.3,104.818,3.908,124.36399999999999,82.22200000000001,167.89999,5.609,0,0,0,1,1,0,0,0,0,1
0.0,8.0,11.9,130.67,6.54,196.0,75.0,84.0,4.5,1,0,0,0,0,1,0,0,0,1
2.2,8.5,8.1,38.125,3.85,225.0,45.0,152.33299,5.2,1,0,0,0,0,1,0,0,0,1
0.0,7.4,10.68,22.35,5.414,244.60001,66.4,171.27200000000002,3.8,1,0,0,0,1,0,0,1,0,0
0.0,8.7,9.8,5.888999999999999,1.534,51.111000000000004,9.667,17.333,1.0,0,0,0,1,0,1,0,1,0,0
0.0,8.7,3.4,21.95,0.8859999999999999,102.75,36.3,71.0,5.544,0,0,0,1,0,0,1,0,0,1
5.3,7.5,8.8,58.331,8.687999999999999,758.75,104.5,292.625,3.0,0,0,1,0,0,1,0,0,1,0
4.6,7.4,9.8,11.0,3.235,255.0,38.75,56.667,2.0,0,1,0,0,0,1,0,1,0,0
0.0,8.1,6.2,51.113,5.099,175.0,132.5,197.14301,6.4,0,0,1,0,0,1,0,0,0,1
1.9,8.5,10.1,10.936,1.335,236.0,34.635999999999996,72.9,11.1,0,0,0,1,0,1,0,1,0,0
0.0,7.2,11.3,9.0,0.23,120.0,12.0,19.0,0.5,0,1,0,0,0,0,1,1,0,0
0.0,8.07,4.8,77.36399999999999,2.302,98.182,61.181999999999995,138.7,1.4,0,1,0,0,0,0,1,0,0,1
3.7,8.1,10.5,22.285999999999998,4.071000000000001,178.57001,182.42,255.28,8.957,0,1,0,0,0,0,1,0,0,1
4.6,7.6,10.2,32.3,4.508,192.5,12.75,49.333,7.9,0,0,0,1,0,0,1,0,0,1
11.3,8.0,3.3,26.76,0.6579999999999999,165.0,37.375,111.375,3.0,0,1,0,0,0,1,0,0,0,1
0.0,8.8,8.8,43.0,0.13,103.333,180.66701,269.66699,92.667,0,0,1,0,1,0,0,0,1,0
0.0,8.0,10.9,9.055,0.825,40.0,21.083000000000002,56.091,14.270961224900901,0,0,0,1,1,0,0,1,0,0
0.0,6.6,10.8,6.081090204819129,3.245,10.0,1.0,6.5,4.2182012053469,0,0,0,1,0,0,1,1,0,0
0.0,8.1,10.7,94.405,4.698,153.0,191.75,265.25,7.3,0,0,1,0,0,1,0,0,0,1
0.0,9.5,5.7,44.0,0.102,146.66701,151.33299,252.5,93.68299999999999,0,1,0,0,1,0,0,0,1,0
0.0,8.3,8.8,54.143,7.83,51.428999999999995,276.85001,326.85699,11.84,0,1,0,0,0,0,1,1,0,0
0.0,8.7,11.4,15.540999999999999,2.323,103.0,34.5,81.558,5.62,1,0,0,0,1,0,0,0,0,1
0.0,7.6,9.6,15.0,3.02,40.0,27.0,121.0,2.8,0,1,0,0,0,0,1,0,0,1
1.2,7.7,4.4,53.0,2.31,90.0,22.2,116.2,16.0,0,0,1,0,0,1,0,1,0,0
0.0,6.6,11.3,9.98538571882485,4.17,10.0,1.0,6.0,2.51049422566279,1,0,0,0,0,0,1,0,0,1
0.0,7.55,11.5,4.7,1.32,14.75,4.25,98.25,1.1,1,0,0,0,0,0,1,1,0,0
