a2,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
0.0,8.5,10.1,10.936,1.335,236.0,34.635999999999996,72.9,11.1,0,0,0,1,0,1,0,1,0,0
0.0,7.5,1.5,32.4,0.9209999999999999,1386.25,220.75,351.60001,10.0,0,0,0,1,0,0,1,0,0,1
2.9,8.43,9.9,37.6,0.826,124.0,32.5,115.0,11.7,0,0,0,1,0,1,0,0,1,0
0.0,7.61,9.8,7.0,1.443,31.333000000000002,20.0,57.833,0.4,0,1,0,0,0,0,1,1,0,0
16.0,7.4,12.5,13.0,3.33,60.0,72.0,142.0,4.9,1,0,0,0,0,0,1,1,0,0
0.0,7.8,9.5,8.3,1.67,34.0,16.8,35.2,1.0,0,1,0,0,0,1,0,1,0,0
0.0,8.0,3.3,26.76,0.6579999999999999,165.0,37.375,111.375,3.0,0,1,0,0,0,1,0,0,0,1
0.0,8.1,6.2,39.0,0.6729999999999999,112.85700000000001,60.0,98.14299999999999,2.0,0,0,1,0,0,1,0,0,1,0
5.8,8.1,8.1,136.0,3.773,245.0,136.75,249.25,20.87,0,0,0,1,0,1,0,0,0,1
1.7,8.5,8.1,38.125,3.85,225.0,45.0,152.33299,5.2,1,0,0,0,0,1,0,0,0,1
38.8,8.16,11.1,32.056,5.694,461.875,71.0,132.54601,15.0,0,0,1,0,0,1,0,1,0,0
40.9,8.3,7.7,50.0,8.543,76.0,264.89999,344.60001,22.5,0,0,0,1,0,0,1,1,0,0
0.0,7.83,11.7,4.083,1.328,18.0,3.333,6.667000000000001,1.04416870664555,1,0,0,0,0,0,1,1,0,0
7.0,8.3,10.6,14.32,3.2,125.333,35.333,75.904,4.667,0,1,0,0,1,0,0,0,0,1
19.6,7.7,11.1,47.229,8.759,239.0,54.0,275.14301,65.7,0,0,1,0,0,1,0,0,1,0
1.0,7.72,11.8,6.3,1.47,8.0,16.0,15.0,0.5,0,0,1,0,0,0,1,1,0,0
0.0,7.5,10.8,31.0,4.408,737.5,111.25,214.0,2.9,1,0,0,0,0,1,0,0,0,1
8.0,8.2,6.8,129.375,3.3160000000000003,271.25,100.0,233.5,13.0,0,1,0,0,0,1,0,0,0,1
14.6,8.25,13.1,65.75,9.248,430.0,18.25,56.667,28.4,0,0,0,1,0,0,1,1,0,0
4.1,7.4,11.17,12.145999999999999,6.188,89.6,32.0,69.93,3.1,0,0,1,0,0,1,0,1,0,0
0.0,7.8,6.5,82.111,2.603,215.55599999999998,12.889000000000001,154.125,5.2,0,1,0,0,0,1,0,0,0,1
3.8,8.2,9.5,2.2,0.672,10.0,3.8,6.2,0.8,0,0,1,0,1,0,0,0,0,1
1.9,8.2,6.6,131.39999,4.188,92.0,238.2,320.39999,6.8,0,0,1,0,0,1,0,0,1,0
28.2,8.8,8.8,43.0,0.13,103.333,180.66701,269.66699,92.667,0,0,1,0,1,0,0,0,1,0
8.6,7.84,9.4,10.975,1.51,12.5,3.0,11.5,1.5,0,1,0,0,0,0,1,1,0,0
0.0,7.5,9.2,11.0,3.31,101.0,26.6,108.0,1.3,0,0,0,1,0,1,0,1,0,0
0.0,7.3,10.5,11.088,1.374,92.375,48.625,66.75,3.3,0,0,1,0,0,1,0,1,0,0
5.4,8.7,3.4,21.95,0.8859999999999999,102.75,36.3,71.0,5.544,0,0,0,1,0,0,1,0,0,1
0.0,7.9,9.0,5.273,0.91,33.635999999999996,9.0,11.818,0.8,0,1,0,0,0,0,1,1,0,0
1.9,6.8,11.1,9.0,0.63,20.0,4.0,15.3573268472903,2.7,1,0,0,0,0,0,1,1,0,0
21.6,7.6,10.0,49.625,5.456,308.75,38.625,285.71398999999997,75.0,1,0,0,0,0,1,0,0,1,0
0.0,8.6,11.62,1.5490000000000002,0.445,25.833000000000002,16.833,18.293,1.4,0,0,1,0,0,1,0,1,0,0
8.9,8.1,7.1,42.636,5.078,56.364,166.72701,262.72699,17.2,0,1,0,0,0,1,0,0,0,1
3.1,8.3,8.8,54.143,7.83,51.428999999999995,276.85001,326.85699,11.84,0,1,0,0,0,0,1,1,0,0
0.0,6.6,9.5,20.0574612976049,1.32,20.0,1.0,6.0,6.02909288669881,0,1,0,0,0,0,1,1,0,0
0.0,7.3,9.9,16.0,4.82,101.667,14.667,85.0,2.0,0,0,0,1,1,0,0,1,0,0
0.0,7.75,10.3,32.92,2.9419999999999997,42.0,16.0,40.0,7.6,1,0,0,0,0,0,1,1,0,0
2.0,8.6,10.1,2.1109999999999998,0.6629999999999999,11.110999999999999,3.222,7.0,1.3,0,1,0,0,1,0,0,0,0,1
0.0,7.4,10.68,22.35,5.414,244.60001,66.4,171.27200000000002,3.8,1,0,0,0,1,0,0,1,0,0
20.1,8.3,11.5,26.0,1.87,62.5,30.75,75.333,34.75,0,0,0,1,1,0,0,0,1,0
0.0,7.6,9.7,53.102,7.16,4073.3300799999997,282.16699,624.73297,6.8,0,0,1,0,0,1,0,0,0,1
1.7,7.9,8.3,391.5,6.045,380.0,173.0,317.0,5.5,0,1,0,0,0,1,0,0,0,1
1.7,7.19,11.7,4.3260000000000005,1.474,160.0,2.5,7.2,0.3,0,0,1,0,0,0,1,1,0,0
0.0,8.5,7.6,12.777999999999999,1.8730000000000002,17.778,50.888999999999996,127.0,24.555999999999997,0,1,0,0,1,0,0,0,0,1
12.7,8.22,8.1,41.25,1.415,172.5,46.667,123.333,30.4,0,0,0,1,0,1,0,1,0,0
8.7,8.0,11.9,130.67,6.54,196.0,75.0,84.0,4.5,1,0,0,0,0,1,0,0,0,1
1.0,8.3,12.5,87.0,4.87,22.5,27.0,43.5,3.3,0,1,0,0,0,0,1,1,0,0
12.4,8.66,8.4,30.523000000000003,3.444,1911.0,58.875,84.46,3.6,0,0,1,0,0,0,1,0,0,1
0.0,7.14,9.8,3.275,0.9229999999999999,15.0,1.25,10.75,2.5,0,1,0,0,0,0,1,1,0,0
0.0,7.6,10.2,32.3,4.508,192.5,12.75,49.333,7.9,0,0,0,1,0,0,1,0,0,1
0.0,7.4,10.7,11.818,2.1630000000000003,170.90900000000002,36.909,122.0,5.555,0,0,0,1,0,1,0,1,0,0
3.4,7.8,8.2,85.98200000000001,6.2,421.66699000000006,31.333000000000002,211.66701,21.9,0,0,1,0,0,1,0,1,0,0
0.0,7.78,12.0,7.0,1.42,34.333,18.667,50.0,1.1,0,0,0,1,0,0,1,1,0,0
0.0,7.79,3.2,64.0,2.822,8777.59961,564.59998,771.59998,4.5,0,1,0,0,0,0,1,0,0,1
4.7,8.7,11.7,22.455,3.765,88.182,41.3,85.4,17.491,0,0,0,1,1,0,0,0,1,0
4.1,8.4,13.4,69.75,4.555,37.5,10.0,40.667,3.9,0,0,0,1,0,0,1,1,0,0
4.9,7.5,1.8,29.775,1.051,2082.8501,209.85699,313.60001,1.0,0,1,0,0,0,0,1,0,0,1
7.3,8.0,5.9,27.4,0.735,133.636,36.0,105.727,3.0,0,0,0,1,0,1,0,0,0,1
15.7,8.1,6.2,51.113,5.099,175.0,132.5,197.14301,6.4,0,0,1,0,0,1,0,0,0,1
0.0,7.7,10.2,8.0,1.527,21.570999999999998,12.75,20.75,0.8,0,1,0,0,0,0,1,1,0,0
0.0,7.6,6.0,53.0,3.734,914.0,137.60001,254.60001,4.3,0,0,0,1,0,1,0,0,0,1
0.0,7.45,11.7,8.69,1.588,18.429000000000002,10.667,19.0,0.6,0,0,1,0,0,0,1,1,0,0
0.0,5.6,11.8,7.64098570361906,2.22,5.0,1.0,1.0,1.07214792040487,0,1,0,0,0,0,1,0,0,1
15.2,8.5,8.6,125.6,3.778,124.167,197.83299,303.33301,40.0,0,0,0,1,0,1,0,0,0,1
21.1,9.06,6.35,187.183,3.3510000000000004,54.778,159.16701,221.278,20.8,0,0,0,1,1,0,0,0,0,1
0.0,8.5,11.8,7.837999999999999,1.732,206.53798999999998,8.692,16.662,2.1,0,0,1,0,0,1,0,1,0,0
26.5,8.0,9.2,39.0,4.86,120.0,187.0,213.0,2.0,0,1,0,0,0,1,0,0,0,1
