Rings,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Sex_F,Sex_I,Sex_M
21,0.5447386377323334,0.4073693188661667,0.12447386377323334,0.7471361398401268,0.24839545509293337,0.15944875105389672,0.1992090898141333,0,0,1
21,0.5682982582790314,0.4505672472403229,0.16670174172096863,0.9092397196435515,0.3265859940417722,0.18569121920467802,0.30577769756613454,1,0,0
21,0.5719807993388762,0.4780192006611237,0.17801920066112373,0.9475420453158377,0.4003469435504359,0.20083193572232805,0.30054623814885356,0,0,1
21,0.6034546745456485,0.4538441927273282,0.16,1.0262012780019203,0.3804075096378905,0.2394508503639384,0.3584546745456485,0,1,0
21,0.5233718787042211,0.38966350644868986,0.1438205367726346,0.6305187340551234,0.24175901986800574,0.1568321003839009,0.17786540257947595,0,1,0
21,0.5799688067117551,0.4445284400245937,0.12182385332513543,0.7588959639532721,0.3283900913607963,0.1405280739594204,0.23094311995081263,0,0,1
21,0.5612926759414791,0.4301256987287163,0.1555834886063814,0.8497181883425378,0.2890744875989414,0.2125377096186149,0.3052513974574326,0,1,0
21,0.6143121733409297,0.4743121733409297,0.1665608667046485,1.10944704925661,0.460351905434365,0.2438227025747506,0.34156086670464847,1,0,0
21,0.5498712888650794,0.40993564443253966,0.12498712888650794,0.7601730737173015,0.25044851554603176,0.1634008924261111,0.19510296890793655,0,0,1
21,0.7317358239893336,0.5713616115454817,0.2129936995508149,2.150919779986667,1.019559472816533,0.481985553252385,0.5250411129428748,1,0,0
21,0.7032942304354124,0.5579840905145783,0.21875944031666358,1.975169369488319,0.816972762134582,0.30944592675854404,0.7528667818208156,0,0,1
21,0.577403804936462,0.4577885851906137,0.15778858519061373,0.9302452438294224,0.3079331992815163,0.18630296086754514,0.34312473208700356,0,0,1
22,0.695,0.5172603299085556,0.17575344330285186,1.515369835045722,0.5785022955352346,0.40708439036040484,0.3947718075847286,0,0,1
22,0.6043001682976261,0.4975084315069486,0.1653583473581355,1.2521787512724383,0.49256112925665935,0.2728056496084248,0.34809865029386267,0,0,1
22,0.5187939813430505,0.4054020062189832,0.14419598756203367,0.8151709860669794,0.3484749222627105,0.16564575584521957,0.20419598756203367,1,0,0
22,0.676636329924783,0.5424544948871745,0.1944908989774349,1.8348559998884082,0.6685471213622755,0.37151080997886193,0.6005271176540017,0,0,1
14,0.519667459258518,0.4146680608568834,0.159562688287894,0.5975479756964811,0.2115278923543257,0.14249432412930388,0.2615311637861268,0,0,0
22,0.5300107397082261,0.41572655966654404,0.13644237962486205,0.9930064438249356,0.3860705080250092,0.23777451430427857,0.30573729937477007,0,0,1
22,0.6,0.47231997383893637,0.17680026161063594,1.020096122956999,0.4154317357732577,0.21161990843627743,0.2853600523221272,1,0,0
22,0.5120077150108856,0.3931756675126999,0.14850385750544282,0.6874275962654213,0.2451100295141513,0.17549614249455717,0.20583976250907138,0,0,1
22,0.6528110888466228,0.5224987456414425,0.1946876567948197,1.6646307073314368,0.6864407926912135,0.433909307498984,0.4709370296155409,0,0,1
22,0.5259347962023021,0.415467398101151,0.15546739810115104,0.7330312304591908,0.25834268802173005,0.16762608151907915,0.2306657523735612,0,0,1
22,0.4518999901377796,0.35879998027555915,0.10895004437999195,0.5022199625235624,0.2186099812617812,0.10115500049311103,0.13713495907178522,0,0,1
22,0.6007639881180656,0.47,0.17576398811806562,1.1104243156382658,0.4695394637789431,0.25211872039103966,0.32569583365291876,0,0,1
22,0.5454803020506868,0.4141557233614927,0.1284934340168956,0.8164883672537133,0.32234784418176743,0.17313902385202382,0.25933771065540295,0,0,1
15,0.6193664704596008,0.4842025003670567,0.17002539265963,1.2031953950990322,0.4833382913145581,0.30562789796359896,0.32951147009235676,0,1,0
22,0.605,0.47894888074672193,0.16881389906659755,1.1460930504667013,0.4325491147603525,0.2670766788799171,0.34473003663975116,0,0,1
22,0.6036861198071889,0.4736861198071889,0.15945268212092176,1.0217847004820275,0.4491348570114284,0.2193503151709124,0.27525552077124427,1,0,0
22,0.5,0.38111795254692266,0.13592136496871826,0.6168477003485375,0.24546683977658948,0.15047299706881986,0.1855258160500508,1,0,0
22,0.6225259322400515,0.48716508477718695,0.16819576268567754,1.2110311186880618,0.48381979665835334,0.30294835590968267,0.3289174576114065,0,1,0
22,0.5290010493980847,0.41457262788352534,0.13342947091264404,0.9822265325980069,0.3917013642175101,0.23556947968927128,0.2909989506019153,0,0,1
22,0.5014944538937155,0.3959778155748619,0.13149445389371547,0.6419261517429765,0.2626050765390954,0.1543838312483356,0.195,1,0,0
22,0.5437310455967622,0.435,0.14970171580242836,0.8555379088064756,0.3242386273580573,0.182880187695548,0.28007581761295125,0,0,1
22,0.5890997729877314,0.46991972758527767,0.18790997729877315,1.1682735141937453,0.4464438093096944,0.27987471623466426,0.350369841091412,1,0,0
22,0.625597235282249,0.48959032348787146,0.21100691179437753,1.1446653469959196,0.4149417528628433,0.22695384850300399,0.36839585292337346,1,0,0
22,0.5632544359268615,0.45976330778058466,0.16976330778058465,0.9695147645321787,0.4043372946216769,0.18125443592686155,0.3315975903909541,0,0,1
22,0.5872221869186637,0.4648888747674655,0.19233331215119825,1.0632000889649673,0.42087785756381996,0.21040001906392158,0.31811118877893974,1,0,0
22,0.5728062252553203,0.4525612450510641,0.2006124505106406,1.0335389564493636,0.38247550197957436,0.21392761064808577,0.3674387549489359,0,0,1
22,0.4611959273999783,0.3540794781646906,0.12953973908234528,0.4770319501010772,0.1659134838399653,0.11612827226820416,0.15542291435409558,0,0,1
22,0.5325886184277775,0.4372188157952378,0.1611094078976189,0.8912835789688879,0.3214360986983327,0.1654052500036506,0.3375886184277775,0,0,1
22,0.49892547267237297,0.39411179099144056,0.1419627363361865,0.7382452732762701,0.2150428807196868,0.17960745273276268,0.2303726366381351,0,0,1
22,0.6329013931777193,0.5241017027727681,0.15810015479752437,1.2084927708756863,0.493079504647922,0.27871140865747185,0.40970572750840184,0,0,1
22,0.4566082220811218,0.3479020555202804,0.14,0.5337509048535808,0.20317835558377564,0.12994014409874832,0.15580350498057116,0,0,1
22,0.6957366008269176,0.5500390514471059,0.18213169958654118,1.5667673043177928,0.6800189880567435,0.3330585771706588,0.48434150206729404,1,0,0
22,0.6965420439838759,0.5682710219919379,0.17051401466129196,1.5926822768451476,0.628107460111297,0.3301261319516276,0.49308408796775177,1,0,0
22,0.6087038789781689,0.495,0.19,1.2710662217780306,0.46529612102183104,0.29550141972316857,0.37666508919647934,1,0,0
22,0.4829421732616676,0.38257440160395917,0.1275744016039592,0.5282959118710018,0.2105,0.10725828743281342,0.18125211818104375,0,1,0
22,0.6453762648489625,0.4987626484896247,0.18311867575518764,1.474611504582084,0.5235275076931964,0.2798169269713687,0.45688132424481237,0,0,1
22,0.43162337494716146,0.33429869995772915,0.12662337494716147,0.375675312103711,0.14905064227702142,0.07768960740594744,0.1111753250105677,0,0,1
22,0.62,0.47,0.17588939969043668,1.0673338291113061,0.3678889940539134,0.21998883179930415,0.36,1,0,0
22,0.539978195827058,0.4319651133232927,0.15596075248870425,0.7598689011864971,0.2896091577526356,0.19927950407743444,0.25301308250376525,0,0,1
22,0.6016328136907942,0.49663281369079426,0.1648367186309206,1.241532656273816,0.48506531254763174,0.2781041410655939,0.3445718783342239,0,0,1
22,0.59,0.49976168831650924,0.1648093506532074,1.104009077932009,0.45635701298990555,0.2426858831131228,0.33985701298990556,0,0,1
22,0.5843026768892834,0.45930267688928333,0.16373515772187705,1.0461546581601397,0.43445512190575775,0.22982974424977812,0.2996216538883958,1,0,0
22,0.5967673928076972,0.4667673928076972,0.18577535730767597,1.094224642692324,0.46387174965388045,0.2413968142000085,0.325775357307676,0,0,1
22,0.5650618448520596,0.4575927672780894,0.1422835430177914,0.885048532579965,0.4049191300414812,0.17724072327219106,0.2498763102958808,0,0,1
22,0.5614702185319937,0.4544106555959813,0.16441065559598128,0.943465190567109,0.4195031424780531,0.17947021853199377,0.29234480770386273,0,0,1
22,0.523255520717992,0.42369164053849395,0.14412776035899597,0.7870705851156927,0.3307057575616325,0.20237097872836943,0.2360749216154819,1,0,0
22,0.5393913346623983,0.4287826693247965,0.1621956673311991,0.7305392031897557,0.2804891683279978,0.1815653386495929,0.23597833665599557,0,0,1
22,0.6591875473683494,0.5126111532163107,0.21238884678368938,1.6088173037427766,0.620577195438427,0.3779131023393205,0.4289167298244659,1,0,0
22,0.5980903290062372,0.4651311842236083,0.16190967099376286,1.0624432170248093,0.40334557883224736,0.2205918289565258,0.35269677633541235,1,0,0
22,0.695,0.520892317124883,0.17696410570829432,1.5135538414375584,0.5793094038055295,0.40159605412239896,0.4024393361525308,0,0,1
22,0.6910004960967256,0.5462493798790929,0.17050024804836283,1.712703323848062,0.6467518603627213,0.39022994856483856,0.48860128985148676,1,0,0
22,0.4944793951076759,0.39,0.13157731568352118,0.6228814745318306,0.2445850661867956,0.15466703217228145,0.19815463136704234,1,0,0
22,0.5306093113624059,0.4120728742416038,0.17329149696641544,0.8378410928020049,0.32556214674566475,0.16142712575839616,0.27219230529523664,1,0,0
22,0.6854492247785205,0.5627246123892603,0.16681640825950686,1.6237421706201425,0.6129472738639781,0.2968476743355616,0.4708984495570411,1,0,0
22,0.59,0.4850629897379542,0.15305039179036337,1.0737297588601857,0.44753779384277254,0.2541508680043957,0.33103779384277254,0,0,1
22,0.592559549020869,0.4705357294125214,0.16041663137078332,1.0332439603877932,0.4442857082349914,0.21980952784333904,0.2993451725457405,1,0,0
22,0.503635266262903,0.40454106505161197,0.133635266262903,0.6511316449304829,0.27994565672951427,0.14132487579629174,0.195,1,0,0
22,0.6587917776392614,0.5331876664588923,0.19939588881963075,1.7771054428515067,0.7281671105570459,0.33274031280101013,0.5315424434748303,0,0,1
24,0.5460660407068012,0.4174492957951514,0.17808372455824922,0.8678364476292386,0.3513897496645787,0.17139339592931987,0.2844669796465994,0,0,1
24,0.6521955062964117,0.5259775314820582,0.21060898740717673,1.5556320402808057,0.5921024805940689,0.32376842720374405,0.4414662972230873,1,0,0
24,0.7073405447299658,0.5857114883193599,0.195,1.8868400787480961,0.6363748599422903,0.3750240583482149,0.62426892991616,1,0,0
24,0.5782388590916435,0.47323885909164354,0.15528342272506931,0.8655235884876884,0.3131605460654046,0.1796477718183287,0.3370445636334257,0,0,1
24,0.542954206953504,0.4165697555687332,0.17559957360040426,0.8455635787626011,0.32798509098416445,0.17387390847378706,0.29,0,0,1
24,0.5906947814998239,0.482915655500528,0.12347390749911993,0.9221165039971838,0.39187591004952477,0.17762287655110887,0.29694781499823986,0,0,1
24,0.5748604786108658,0.4697907179162986,0.1652790427782685,0.8540254822101367,0.2928650326126323,0.17870002901336138,0.3503488034728356,0,0,1
24,0.6434726880578258,0.5024804914698756,0.18400780341204978,1.3132731363913097,0.44831995686360837,0.2691555205513163,0.465,0,0,1
24,0.6552820179754035,0.5487728699824311,0.2296227130017569,1.7683742557237507,0.5789116055142638,0.299573562853091,0.8033041030544635,1,0,0
24,0.66,0.5419934861181193,0.1880980458354358,1.6512190590610665,0.6220601977990827,0.33110130277637617,0.5253071652700688,1,0,0
24,0.5511783297460453,0.44058916487302263,0.1638216702539548,0.8620318286698588,0.31064492079204803,0.17371331898418083,0.29705417563488695,0,1,0
24,0.598961850748031,0.458961850748031,0.185,1.2866743588066927,0.4678917450736223,0.2737595373129923,0.4321694805984248,0,0,1
24,0.5583578900240256,0.4375184175180192,0.1620802637469968,0.9402301273963227,0.3965224876877669,0.18098158248198082,0.2658394725060064,0,0,1
24,0.6027027352509221,0.46905410287638316,0.18658784190636526,1.3514359861643428,0.4537871129329803,0.28600340401010116,0.4631082057527663,0,0,1
24,0.5710380150359018,0.4479747191493251,0.13418988765973003,0.8406001125118672,0.3163620599720098,0.16466331463855455,0.2906329588657668,1,0,0
24,0.647391778907033,0.5157972596356777,0.18420274036432233,1.461204296343807,0.43974712028768503,0.312524291684254,0.5140812819430525,0,0,1
23,0.477102178920904,0.37710217892090403,0.126448910539548,0.5182668922374767,0.21045170298201507,0.10493467316186439,0.17041178329143142,0,1,0
24,0.6175132918308572,0.4916755278872382,0.15291888197180956,1.014989366535314,0.38427327963398084,0.2287599878031235,0.33294546563352406,1,0,0
24,0.6839823304823316,0.5441277118419985,0.18101766951766846,1.7601494065779861,0.7441063515563572,0.38999373723659647,0.48325542368399693,1,0,0
24,0.59,0.46950059272276556,0.19085017781682967,1.2455588619722902,0.449209276878226,0.27385493480049583,0.40354934800495784,0,0,1
24,0.5370116528699906,0.42420101926332476,0.17967443524666038,0.8644162395549522,0.2729257823376535,0.19768026168165564,0.29088426717431526,1,0,0
24,0.6577138407044744,0.525,0.19319077286368375,1.6492882955674555,0.5278569203522372,0.28648891858119135,0.618655392335328,1,0,0
24,0.5901805190301829,0.4691967531716971,0.14580324682830284,1.0130892877783284,0.3992427918099949,0.18295117186343526,0.3383935063433943,0,0,1
24,0.5182230768818662,0.41611538440933094,0.16677692311813383,0.920088459951848,0.3469569219395066,0.2074084611304752,0.3057846150549295,1,0,0
24,0.5462898783982599,0.4340319027186079,0.1730638054372159,0.8688512052977663,0.3033547854077912,0.18720846924326703,0.2883855865540838,1,0,0
24,0.5405460978492508,0.42554609784925074,0.18419227658291706,0.9010228467135862,0.28468147997588406,0.20331686210251743,0.3112230084824176,1,0,0
24,0.580943882617111,0.45905611738288893,0.16688776523422216,1.2327385485249664,0.473,0.20400386680603305,0.4340561173828889,0,0,1
24,0.4485750653905064,0.3614312990428798,0.1642854112174578,0.46633471811447547,0.16911143127297212,0.11243172333843889,0.14964694856431973,0,1,0
24,0.7074007808599132,0.5800782549699469,0.20767747411003376,1.8935885927877858,0.5844169920249638,0.3653965880258852,0.7480324223301013,1,0,0
24,0.6266745205715314,0.49778301371435424,0.15444575342858857,1.0076603835427749,0.371600246542715,0.20692572597118353,0.3527947945716513,1,0,0
24,0.49611329476448185,0.387031264102068,0.13632812264965533,0.6713848001163081,0.23651564709323994,0.15138477003189627,0.20835938675172336,0,0,1
24,0.6283320649008525,0.5240479814568993,0.21166793509914755,1.5714067007944112,0.5142132528478369,0.2668305427818754,0.6545277960258923,1,0,0
24,0.6701078995247394,0.5284771993663191,0.16652280063368088,1.446853823580297,0.5750407183524298,0.32369666060199687,0.464028904277346,1,0,0
24,0.6387303011862407,0.49544949802293203,0.20455050197706795,1.5075213112257821,0.49019968055754287,0.28072707636219496,0.5973818071174446,0,0,1
24,0.6260495764203771,0.5245801694318492,0.215,1.573204330040016,0.5137041104827919,0.2621659241077578,0.6549240663643799,1,0,0
24,0.5947812325590873,0.46989061627954365,0.1452916899212169,0.9905296500020377,0.4031390337224941,0.15055104573621295,0.34025522868106484,0,0,1
24,0.5178788917563432,0.41439445878171555,0.1671211082436569,0.9068373326192095,0.3374574124750697,0.20400102838779674,0.3030311340507449,1,0,0
24,0.6703745861274866,0.5238436465318717,0.1744218232659358,1.3873143109547696,0.4860065190171337,0.3165105805349572,0.4505455816483955,0,0,1
24,0.6191023002168428,0.4672818401734742,0.18092276026021128,1.3098580507589495,0.4884618278691843,0.2579102300216843,0.390025060477054,0,1,0
24,0.5098087022506456,0.3954576144693148,0.14,0.7210558891956704,0.2833653415108839,0.17887359347251244,0.1856489122186693,0,0,1
24,0.43469483038049456,0.3381553177219551,0.11823161012683152,0.41567330911513284,0.14496322025366304,0.09827738556975733,0.12876212708878207,1,0,0
25,0.5937007272048243,0.4724014544096485,0.16415327242170907,1.0874700540735285,0.41536203617350786,0.22679123624820122,0.3370072720482424,0,0,1
25,0.658852594246867,0.528852594246867,0.19825144124825947,1.5372554236192972,0.5521505632182816,0.3003005764993038,0.5239623947350315,1,0,0
25,0.5762504499436579,0.416255849267553,0.16000179977463166,0.9581342238449873,0.37062864454362915,0.22999478065356815,0.3212576490421846,0,0,1
25,0.5441892562133244,0.43225234161776577,0.15725234161776577,0.8858735812018171,0.34531493104360717,0.17965303027557206,0.28063085404441446,0,1,0
25,0.536820520250119,0.4336410405002377,0.13341026012505944,0.9723538149495007,0.27077171946129347,0.22258973987494057,0.288871820875416,1,0,0
25,0.5342182840015048,0.41460914200075244,0.14320304733358416,0.8359261346321922,0.30591421006619013,0.15128502810041383,0.30058628699887135,0,0,1
25,0.595,0.4785462915769401,0.16645370842305984,1.213882251196719,0.46474716134252797,0.26729994903095367,0.39255549892328184,0,0,1
17,0.6352356492965047,0.5053141990620063,0.18984290046899688,1.3361265811880416,0.5807592142261552,0.2534531706617788,0.4364924455445296,0,1,0
25,0.6622684937092423,0.5509260251630306,0.1831945188722729,1.5473559864270727,0.6221053165766165,0.2779006800441294,0.46580601700809204,0,0,1
26,0.7189176943377515,0.5630411528311242,0.22824691698674526,2.176581488124153,0.6953131771837509,0.4387514479370645,0.9320123320530188,1,0,0
25,0.5143870667912046,0.39658060018680685,0.13438706679120457,0.758190005760395,0.2573289138252581,0.16878056920438492,0.24783864471427658,1,0,0
25,0.6177745834920806,0.47399425028574516,0.17621966679366452,1.2946376086730524,0.4630226594159899,0.2554450833015839,0.39021391707940967,0,1,0
25,0.6218500346124345,0.49685003461243454,0.175,1.787129646953168,0.6369359976592424,0.32543716491941393,0.7122553171143399,0,0,1
25,0.5797018531904774,0.444403706380955,0.13824536702380627,0.9093811408286002,0.3390781612666794,0.18577417329286358,0.260596293619045,0,0,1
25,0.49208286519586886,0.3766629215669508,0.12874578676281961,0.5604865176410228,0.1947424161730753,0.11762261249893112,0.19916573039173768,1,0,0
25,0.5362115732296344,0.43242314645926877,0.1331057866148172,0.9749113924355355,0.276952531719211,0.2228942133851828,0.28674050630372033,1,0,0
25,0.6483420967524265,0.5272368279207108,0.18944736558414216,1.3635394353859192,0.5365789246731373,0.32123945694643874,0.3877631720792892,1,0,0
25,0.5798357143596159,0.46505476188012806,0.17521904752051204,1.0361719042347395,0.40084666673564157,0.18728309488583061,0.3846166668391039,0,0,1
25,0.565980010644273,0.40075166577964394,0.15274500266106825,0.9201726812138397,0.35320884193745394,0.22969218414101475,0.30225499733893174,0,0,1
25,0.5840180978596204,0.456963804280759,0.13481902140379487,1.0285710434246071,0.392963804280759,0.2069922990840646,0.27651135779024616,0,0,1
16,0.5490374481410839,0.4340374481410838,0.15061497925643352,0.896521358903724,0.34325395224977306,0.20351872407054192,0.2640374481410838,0,1,0
