a7,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
7.0,7.8,6.5,64.093,7.74,1990.16003,47.5,276.0,8.1,1,0,0,0,0,1,0,0,1,0
2.7,8.84,12.9,43.09,0.846,52.2,8.6,46.438,81.54,1,0,0,0,1,0,0,0,1,0
1.9,7.84,9.4,10.975,1.51,12.5,3.0,11.5,1.5,0,1,0,0,0,0,1,1,0,0
0.0,7.4,12.5,13.0,3.33,60.0,72.0,142.0,4.9,1,0,0,0,0,0,1,1,0,0
0.0,7.8,6.0,53.425,0.381,118.571,37.857,102.571,1.2,0,1,0,0,0,1,0,0,0,1
7.1,8.0,5.5,77.0,6.096,122.85,143.71001,296.0,3.7,0,0,0,1,0,0,1,0,0,1
0.0,5.7,10.8,11.8851652911578,2.55,10.0,1.0,4.0,3.0675788346012003,1,0,0,0,0,0,1,0,0,1
0.0,8.2,9.5,2.2,0.672,10.0,3.8,6.2,0.8,0,0,1,0,1,0,0,0,0,1
1.6,8.1,6.2,51.113,5.099,175.0,132.5,197.14301,6.4,0,0,1,0,0,1,0,0,0,1
14.4,7.3,11.7,10.4,4.93,130.0,10.8,60.0,4.3,1,0,0,0,0,1,0,1,0,0
1.4,7.79,3.2,64.0,2.822,8777.59961,564.59998,771.59998,4.5,0,1,0,0,0,0,1,0,0,1
0.0,9.0,5.8,70.3623993111891,0.9,142.0,102.0,186.0,68.05,0,1,0,0,1,0,0,0,1,0
0.0,8.1,10.7,94.405,4.698,153.0,191.75,265.25,7.3,0,0,1,0,0,1,0,0,0,1
0.0,6.6,10.8,6.081090204819129,3.245,10.0,1.0,6.5,4.2182012053469,0,0,0,1,0,0,1,1,0,0
3.3,8.8,8.8,43.0,0.13,103.333,180.66701,269.66699,92.667,0,0,1,0,1,0,0,0,1,0
3.2,8.0,7.9,27.233,1.651,28.333000000000002,7.3,22.9,4.5,0,0,1,0,0,0,1,0,0,1
1.9,7.3,10.5,11.088,1.374,92.375,48.625,66.75,3.3,0,0,1,0,0,1,0,1,0,0
0.0,8.1,6.2,39.0,0.6729999999999999,112.85700000000001,60.0,98.14299999999999,2.0,0,0,1,0,0,1,0,0,1,0
0.0,8.5,10.5,2.75,0.758,10.5,4.0,7.654,4.0,0,0,0,1,1,0,0,0,0,1
0.0,8.7,9.4,173.75,3.318,101.25,267.75,391.75,3.5,0,1,0,0,0,1,0,0,0,1
6.1,9.1,11.6,31.090999999999998,5.099,246.364,55.0,284.0,88.255,0,0,0,1,0,1,0,0,0,1
0.0,8.6,10.1,2.1109999999999998,0.6629999999999999,11.110999999999999,3.222,7.0,1.3,0,1,0,0,1,0,0,0,0,1
0.0,8.0,10.9,9.055,0.825,40.0,21.083000000000002,56.091,14.270961224900901,0,0,0,1,1,0,0,1,0,0
4.2,8.43,6.0,40.167,2.67,723.66699,60.833,141.83299,25.0,0,0,0,1,0,1,0,1,0,0
0.0,7.9,9.6,3.0,1.4480000000000002,46.2,13.0,61.6,0.3,0,0,0,1,0,0,1,1,0,0
2.1,6.8,11.1,9.0,0.63,20.0,4.0,15.3573268472903,2.7,1,0,0,0,0,0,1,1,0,0
1.4,7.4,10.7,11.818,2.1630000000000003,170.90900000000002,36.909,122.0,5.555,0,0,0,1,0,1,0,1,0,0
1.0,8.3,10.6,14.32,3.2,125.333,35.333,75.904,4.667,0,1,0,0,1,0,0,0,0,1
0.0,8.0,12.1,66.3,4.535,39.0,16.0,39.0,0.8,1,0,0,0,0,0,1,1,0,0
0.0,8.5,7.9,12.444,2.5860000000000003,96.667,19.111,61.443999999999996,6.167000000000001,0,0,1,0,1,0,0,0,0,1
0.0,8.3,11.1,41.5,4.665,931.83301,39.0,124.2,13.1,1,0,0,0,0,1,0,1,0,0
1.4,7.57,10.8,4.575,1.203,27.5,2.0,6.75,1.0,0,1,0,0,0,0,1,1,0,0
9.7,8.1,11.4,40.02,5.33,346.66699,125.667,187.05701000000002,15.6,1,0,0,0,0,0,1,0,0,1
0.0,6.6,11.3,9.98538571882485,4.17,10.0,1.0,6.0,2.51049422566279,1,0,0,0,0,0,1,0,0,1
0.0,8.3,11.5,26.0,1.87,62.5,30.75,75.333,34.75,0,0,0,1,1,0,0,0,1,0
5.8,8.5,6.7,82.852,2.8,27.069000000000003,64.0,140.517,18.3,0,0,1,0,1,0,0,0,0,1
0.0,8.3,8.8,54.143,7.83,51.428999999999995,276.85001,326.85699,11.84,0,1,0,0,0,0,1,1,0,0
6.0,7.7,10.2,8.0,1.527,21.570999999999998,12.75,20.75,0.8,0,1,0,0,0,0,1,1,0,0
0.0,7.7,5.3,65.333,2.8989999999999996,371.11099,51.111000000000004,183.66701,17.2,0,0,0,1,0,1,0,0,1,0
0.0,8.2,6.8,129.375,3.3160000000000003,271.25,100.0,233.5,13.0,0,1,0,0,0,1,0,0,0,1
0.0,8.4,10.5,12.182,1.5190000000000001,65.455,19.727,50.455,8.155,0,0,0,1,1,0,0,0,0,1
1.2,8.1,10.7,3.5,1.013,12.5,12.75,11.0,0.6,0,1,0,0,1,0,0,1,0,0
1.5,8.3,9.9,40.226,1.587,235.0,33.8,75.207,23.8,1,0,0,0,0,1,0,1,0,0
6.0,8.6,10.7,12.0,2.231,43.75,62.625,89.625,2.15,0,0,1,0,0,1,0,1,0,0
1.0,7.9,11.8,63.51,4.94,137.0,159.5,218.0,6.5,0,0,1,0,0,1,0,1,0,0
0.0,8.2,11.3,7.25,1.875,25.0,6.5,26.0,0.3,0,1,0,0,0,1,0,1,0,0
15.1,8.6,3.6,50.0,0.376,134.0,54.1,125.8,26.8,0,1,0,0,1,0,0,0,1,0
5.9,8.7,11.4,15.540999999999999,2.323,103.0,34.5,81.558,5.62,1,0,0,0,1,0,0,0,0,1
3.9,7.6,10.2,32.3,4.508,192.5,12.75,49.333,7.9,0,0,0,1,0,0,1,0,0,1
0.0,8.0,9.8,60.8,6.2379999999999995,578.0,105.0,170.0,50.0,0,0,0,1,0,0,1,0,0,1
7.8,8.5,10.5,56.717,0.33,215.71400000000003,23.0,138.5,20.829,1,0,0,0,0,1,0,0,1,0
2.4,8.16,11.1,32.056,5.694,461.875,71.0,132.54601,15.0,0,0,1,0,0,1,0,1,0,0
2.2,9.1,5.4,61.05,0.308,105.556,104.22200000000001,239.0,72.47800000000001,0,0,0,1,0,1,0,0,1,0
0.0,7.44,10.1,2.9330000000000003,0.77,15.0,1.3330000000000002,6.0,0.6,0,0,0,1,0,0,1,1,0,0
0.0,8.7,11.7,22.455,3.765,88.182,41.3,85.4,17.491,0,0,0,1,1,0,0,0,1,0
1.6,8.15,7.1,54.19,3.8289999999999997,647.5700099999999,59.428999999999995,175.04601,13.2,0,0,1,0,0,0,1,0,0,1
12.5,7.8,7.1,32.54,1.72,2167.37012,151.125,279.06601,13.1,0,0,1,0,0,0,1,0,0,1
3.2,7.29,11.21,17.75,3.07,35.0,13.0,20.811999999999998,12.1,1,0,0,0,0,0,1,0,0,1
0.0,7.6,9.6,15.0,3.02,40.0,27.0,121.0,2.8,0,1,0,0,0,0,1,0,0,1
16.7,7.4,10.77,36.248000000000005,3.73,429.20000999999996,57.6,169.00101,3.2,0,0,1,0,0,1,0,0,0,1
4.1,7.72,11.8,6.3,1.47,8.0,16.0,15.0,0.5,0,0,1,0,0,0,1,1,0,0
0.0,8.87,11.0,41.163000000000004,2.273,54.75,39.0,72.696,22.7,1,0,0,0,0,1,0,1,0,0
0.0,7.62,8.5,11.867,1.715,208.33299,3.0,27.5,1.7,0,0,0,1,0,0,1,1,0,0
2.3,8.7,10.8,39.109,6.225,161.81798999999998,104.727,228.364,46.075,0,0,0,1,1,0,0,0,1,0
0.0,7.9,6.0,127.833,2.68,176.66701,27.5,76.333,2.1,0,1,0,0,0,1,0,0,0,1
0.0,7.83,10.7,88.0,4.825,1729.0,467.5,586.0,16.0,0,0,0,1,0,0,1,0,0,1
